date,site,SWC,LE,H,G,Rn,EF,VPD_ec,ET,VPD,NDWI_s2,NDWI_anom,GWS_cm,group_le,group
2020-07-16,Tarazona,9.10520833333333,185.6410223214286,49.11065439285714,56.10404356790113,328.302693747064,0.6820056682839482,2327.018345283019,0.2900187032075472,19.615412,0.0168821292775665,-0.0962827185537054,-4.234780818542472,surface_dependent,true_drought
2020-07-17,Tarazona,8.78645833333333,215.3272277777778,40.50216961111111,49.27262872839496,326.2917684900047,0.77730090405695,2307.123512962963,0.3337712711538461,19.99091,0.0168821292775665,-0.0962827185537054,-4.3887116162788375,deep_access,true_drought
2020-07-18,Tarazona,8.31770833333333,184.72332375,61.85606482142857,54.73122165432089,334.7630145232006,0.6596512555147397,2588.558135849057,0.2913627939622642,20.017061,0.02054047601877015,-0.09262437181250174,-4.479329738786891,surface_dependent,true_drought
2020-07-19,Tarazona,10.43333333333333,199.4899084615384,23.70559845454546,35.85705546913564,286.3970779552928,0.796239684510129,1997.241163265306,0.3146732071428571,22.030401,0.0241988227599738,-0.0889660250712981,-4.569947861294945,deep_access,true_drought
2020-07-20,Tarazona,9.703125,202.2070648214286,17.713373375,57.0859601358024,309.5392293700089,0.8009682957753127,2434.297476648148,0.300143265,23.386345,0.01981758347229925,-0.09334726435897264,-4.660565983802998,deep_access,true_drought
2020-07-21,Tarazona,8.94270833333334,207.2915830357143,40.2315425,48.89897637037016,304.451042134245,0.8111520539507112,2379.601287037037,0.3122601258181818,20.866272,0.01981758347229925,-0.09334726435897264,-4.751184106311052,deep_access,true_drought
2020-07-22,Tarazona,8.22395833333333,179.705587962963,94.67890196296295,41.17287560493831,308.8034040988376,0.6714689425539861,1428.558858823529,0.2772923496153846,17.706152,0.0154363441846247,-0.0977285036466472,-4.841802228819105,surface_dependent,true_drought
2020-07-23,Tarazona,11.289583333333331,259.2010071428571,13.93098685535714,64.67425427160512,314.786870250274,1.036337196061167,2969.266982142857,0.38606294,25.295351,0.0157952955941362,-0.0973695522371357,-4.932420351327159,deep_access,true_drought
2020-07-24,Tarazona,10.284374999999999,276.0699369642857,-5.311891428571428,60.884623802469,322.1410047692991,1.056701221775465,3308.142732142857,0.4070653745454546,27.400198,0.0161542470036477,-0.0970106008276242,-5.0230384738352125,deep_access,true_drought
2020-07-25,Tarazona,12.68854166666666,217.6345563636364,10.93793218181818,61.92752182716015,310.203078413658,0.8765847083613877,2591.437509090909,0.3230763636363637,25.314247,0.02100620258847135,-0.09215864524280054,-5.113656596343266,deep_access,true_drought
2020-07-26,Tarazona,14.33958333333332,222.0310342857143,2.009218321428571,65.93834714814841,324.5901783952712,0.8584166337240426,3127.469141818182,0.3302805482142857,29.422644,0.02100620258847135,-0.09215864524280054,-5.20427471885132,wet_active,wet_shallow
2020-07-27,Tarazona,12.34999999999999,264.2937607142857,-17.37379018181818,44.17284192592613,298.3408831097657,1.0398386810681766,3248.778260714286,0.3929978392857143,31.811247,0.025858158173295,-0.0873066896579769,-5.294892841359373,deep_access,true_drought
2020-07-28,Tarazona,11.262500000000001,222.1505946428572,4.032435714285715,62.46563681481452,312.4362813560207,0.8887067321468501,3283.599839285714,0.3304997446428571,30.5165,0.022704119258045448,-0.09046072857322646,-5.385510963867427,deep_access,true_drought
2020-07-29,Tarazona,10.35833333333334,195.5005146428572,59.87927678571428,46.04761286419734,319.8928906062425,0.7139086576727951,1955.720964285714,0.2876262541818182,22.371971,0.0195500803427959,-0.093614767488476,-5.476129086375481,deep_access,true_drought
2020-07-30,Tarazona,13.508333333333331,248.2752566037736,-16.48039433962264,41.65641775308661,278.2356388002289,1.0494381353732696,2631.799,0.3684070867924528,25.60974,0.0238434812360367,-0.0893213665952352,-5.566747208883534,deep_access,true_drought
