date,LE_Wm2,H_Wm2,G_Wm2,Rn_Wm2,Ta_30min_mean,VPD_30min_mean_kPa,SWC_30min_mean,n_LE_ok,n_H_ok,n_total,EBR,qc_frac
2018-01-26,,,,35.81802002083333,4.081027704166667,0.3169166297916667,16.10315625,8,6,48,,0.16666666666666666
2018-01-27,,,,31.154714520833334,3.8213381360416663,0.41233905416666666,15.847175208333333,20,21,48,,0.4166666666666667
2018-01-28,,,,27.195770395833335,6.3777391875000005,0.37737536875,20.111433958333333,17,25,48,,0.3541666666666667
2018-01-29,,,,28.26387766666667,7.910263937500001,0.3645205395833333,19.47017375,18,23,48,,0.375
2018-01-30,,,,38.3955079625,5.462213041666666,0.28474845625,17.992008541666667,21,22,48,,0.4375
2018-01-31,19.325116557142856,36.00088689655173,-0.8592741875,39.15796395833333,6.7453245,0.3731990208333334,17.470188958333335,28,29,48,1.3909489605780012,0.5833333333333334
2018-02-01,,,,33.120953725,5.486026507708334,0.36933802708333335,17.521336666666667,8,8,48,,0.16666666666666666
2018-02-02,,,,33.04569427083333,1.9713792810416668,0.35994044375,20.143,13,15,48,,0.2708333333333333
2018-02-03,,,,40.00317270833333,2.716543343333333,0.4469443541666666,17.752473124999998,19,19,48,,0.3958333333333333
2018-02-04,,,,19.916562062500002,3.3236548604166667,0.32501307916666666,18.14014125,14,16,48,,0.2916666666666667
2018-02-05,,,,47.957549943749996,1.297725879375,0.27347271249999994,20.921086041666666,10,10,48,,0.20833333333333334
2018-02-06,,,,-4.2956700833333334,-0.4319184516666667,0.19955168958333333,19.187284791666666,8,9,48,,0.16666666666666666
2018-02-07,,,,45.31369039583333,-0.06310594166666669,0.30199247083333336,17.944033333333334,17,21,48,,0.3541666666666667
