i,vshare_sp,vshare_au,delta_h,db_h,dw_h,s_h,delta_le,db_le,dw_le,s_le,csv_sig_h,csv_sig_le,csv_delta_h,csv_delta_le,csv_p_h,csv_p_le
345,0.24068426449958216,0.1853878363395982,0.0017643981705458122,0.00430362489577993,-0.0025392267252341057,0.62892272609912,-0.03172178343127748,0.0012775724744764712,-0.03299935590575396,0.037272081684347314,0.0,0.0,0.001764,-0.031722,0.946027,0.331834
346,0.20232983815412126,0.1577810267037672,-0.01719546375627973,-0.01819239681288396,0.0009969330566042649,0.9480475314466595,-0.030694944890629912,0.008623540792743615,-0.039318485683373525,0.17987434880416514,0.0,0.0,-0.017195,-0.030695,0.587706,0.341829
347,0.25257353189282244,0.2375341601761554,-0.05747672230927856,-0.03586428575227254,-0.02161243655700602,0.6239793139088398,0.030791584912614432,0.03236873115926713,-0.0015771462466526998,0.9535393877791575,0.0,0.0,-0.057477,0.030792,0.087456,0.353823
348,0.3493204367981051,0.31196401757333125,-0.05576767059037376,-0.00610306268653359,-0.049664607903840155,0.10943728905878061,0.014533659866515183,0.006618294942856056,0.007915364923659192,0.45537703535392643,0.0,0.0,-0.055768,0.014534,0.08046,0.634683
349,0.2621460678660168,0.2588755666640295,-0.058218400667792075,-0.002879296740939772,-0.05533910392685231,0.04945681619407098,0.03524164929750201,0.008828549541266857,0.026413099756235164,0.25051465289658387,0.0,0.0,-0.058218,0.035242,0.07946,0.318841
350,0.1341307467173639,0.3381388226057008,-0.04602192518280376,-0.014403995864473218,-0.03161792931833056,0.3129811672862245,0.014990065771173875,0.006974189494537296,0.008015876276636566,0.46525409567907133,0.0,0.0,-0.046022,0.01499,0.142929,0.630685
351,0.31359485054953706,0.29163865402677364,-0.02884894591074881,-0.006200894472872934,-0.02264805143787589,0.2149435370032894,0.003042357483146692,-0.002470763574669946,0.005513121057816631,0.3094688473598883,0.0,0.0,-0.028849,0.003042,0.354823,0.924038
352,0.2861983498340607,0.30606887314137904,-0.050642508227068436,0.013236538996089064,-0.06387904722315757,0.17164544348345326,-0.034834279268020706,-0.022627744065219644,-0.012206535202801098,0.6495826680126784,0.0,0.0,-0.050643,-0.034834,0.114443,0.274863
353,0.26293375864393553,0.24467771649204165,0.014766496728550006,0.005697168828026064,0.009069327900523946,0.3858172275222856,-0.04648120450900494,-0.005175905926980201,-0.04130529858202471,0.11135481495488053,0.0,0.0,0.014766,-0.046481,0.664168,0.146427
354,0.2713878362030746,0.1634616019923415,-0.0623565541306442,-0.0028091346985682723,-0.05954741943207595,0.04504954992674561,0.01330405499628969,-0.004447126007594112,0.017751181003883777,0.20033626912604977,0.0,0.0,-0.062357,0.013304,0.073463,0.687156
355,0.25404782632608414,0.42567621098931935,0.024593439005077083,-0.003491618317682507,0.02808505732275958,0.11057586800589574,-0.01221908096377319,-0.0012003614960516742,-0.011018719467721507,0.09823664313302083,0.0,0.0,0.024593,-0.012219,0.441279,0.711144
356,0.17186013486157714,0.24268322625129973,0.00035244944758935047,0.02122153581116102,-0.020869086363571685,0.5041867930358239,-0.040832565362837345,-0.021930231771411395,-0.018902333591425954,0.5370770015682287,0.0,0.0,0.000352,-0.040833,0.994003,0.222389
357,0.24889294363353778,0.21221040119073212,-0.033373948985557976,-0.010620061220428877,-0.022753887765129092,0.3182141024133684,-0.005972336789647193,0.010265385113822786,-0.01623772190346997,0.38732761057504783,0.0,0.0,-0.033374,-0.005972,0.330335,0.851574
358,0.29409004551590234,0.3585937855839721,0.015409204032615094,0.033594085951392016,-0.018184881918776905,0.6487979064323212,-0.015096412273852404,-0.034734158811776564,0.01963774653792416,0.6388254851173383,0.0,0.0,0.015409,-0.015096,0.64018,0.669165
359,0.26685381176628936,0.2839866791491546,0.02795448732017448,0.019484375017544023,0.008470112302630457,0.6970034826388084,-0.10735803177425142,-0.024618575912692328,-0.08273945586155901,0.22931284698344132,0.0,1.0,0.027954,-0.107358,0.409795,0.002499
360,0.39012659110050485,0.23715913791475396,0.0003123717674628103,-0.0019212410789536663,0.0022336128464164706,0.4624088147172375,-0.029949031306886382,0.00530562084458432,-0.03525465215147068,0.13080831199287932,0.0,0.0,0.000312,-0.029949,0.992504,0.376312
361,0.23920030514076238,0.1831814825443661,-0.006018225084744405,-0.015675867806057262,0.009657642721312875,0.6187799274451589,-0.012407621033236657,0.010615050894066731,-0.023022671927303385,0.3155698425377049,0.0,0.0,-0.006018,-0.012408,0.845577,0.69915
362,0.2999178705909803,0.24499024984889037,-0.02014447601222575,-0.03133996101341707,0.011195485001191288,0.7367963416359543,-0.02748221558902896,0.027870915714541554,-0.05535313130357051,0.33489017553395356,0.0,0.0,-0.020144,-0.027482,0.553723,0.425787
363,0.28267129053369705,0.39541765494994363,0.02174218840891416,-0.00543802910263069,0.027180217511544827,0.1667173949278863,-0.04855751069697209,0.013463109215879582,-0.06202061991285165,0.17835776492864266,0.0,0.0,0.021742,-0.048558,0.503748,0.13993
364,0.2261583154507272,0.3334115480604696,0.005204551719149603,0.02674153342651194,-0.021536981707362342,0.5539013234429186,-0.047431827797282,-0.01972828590402586,-0.027703541893256144,0.4159292782968898,0.0,0.0,0.005205,-0.047432,0.878061,0.152424
365,0.31884834202712314,0.42093118627696857,-0.08354915982866216,-0.021406589514618195,-0.062142570314043924,0.2562154970620604,0.04261358188721984,0.02470070338026692,0.017912878506952928,0.5796439136620631,1.0,0.0,-0.083549,0.042614,0.011994,0.190905
366,0.2384203346124734,0.23988616684814934,-0.008555923381657747,0.023980792240516195,-0.03253671562217394,0.42430731904842256,-0.05826932596598025,-0.02291559671417706,-0.035353729251803204,0.3932703242106492,0.0,0.0,-0.008556,-0.058269,0.805597,0.081959
367,0.23300571359234806,0.2496683354967696,0.020780551011434376,0.01933804546697298,0.0014425055444613627,0.9305838645150635,-0.05934782878373159,-0.016213603868440854,-0.04313422491529072,0.2731962432446278,0.0,0.0,0.020781,-0.059348,0.524238,0.075462
368,0.21081061916761012,0.337203273838887,-0.09651902694082203,-0.01166590387282392,-0.08485312306799814,0.12086636430738723,0.05950330289211263,0.014806677829084333,0.04469662506302828,0.2488379150302094,1.0,0.0,-0.096519,0.059503,0.003498,0.08096
369,0.20628520890439503,0.29769375723994845,-0.040547368879607894,0.02294306088944763,-0.06349042976905551,0.26544179477947005,-0.015385878526266012,-0.022421106662781812,0.0070352281365158005,0.7611641711553484,0.0,0.0,-0.040547,-0.015386,0.228886,0.632184
370,0.19482575237851427,0.23603040577507392,-0.009527139797979589,-0.015768794705456654,0.006241654907477069,0.7164231073312849,-0.047910340525860504,0.011057190670643209,-0.058967531196503706,0.1579040998066548,0.0,0.0,-0.009527,-0.04791,0.754623,0.144428
371,0.3162610693044617,0.2748859809797796,-0.03143105239764648,-0.0011693242383129664,-0.030261728159333527,0.03720283443008493,-0.04184731081084376,0.000908746811706915,-0.04275605762255067,0.02081188324283322,0.0,0.0,-0.031431,-0.041847,0.355822,0.215392
372,0.4231871885858122,0.31664366239455544,-0.04563469980027736,0.0014608286681098864,-0.047095528468387264,0.03008521961405259,-0.012272488054348508,-0.003854750440079393,-0.008417737614269108,0.31409689893432347,0.0,0.0,-0.045635,-0.012272,0.169415,0.726637
373,0.23660306439200568,0.172642049014838,-0.01707674891751998,-0.008165399164466968,-0.008911349753053011,0.47815888164108533,-0.025501361010501676,-4.262303313884181e-05,-0.025458737977362873,0.0016714022879519732,0.0,0.0,-0.017077,-0.025501,0.602199,0.436782
374,0.2330763099863853,0.2131155438049937,-0.03209517447268192,0.01910897081493191,-0.051204145287613835,0.2717696480278742,-0.013263520021204504,-0.017692609622724603,0.004429089601520091,0.799785289700262,0.0,0.0,-0.032095,-0.013264,0.324838,0.692654
375,0.20222265592344751,0.2800039235000184,0.0018100923412509486,0.0018352568858019808,-2.516454455103387e-05,0.9864737396911952,-0.046126719894688806,0.013658792963917947,-0.05978551285860681,0.1859748391784637,0.0,0.0,0.00181,-0.046127,0.951524,0.174413
376,0.188901269442141,0.26381407340780005,0.03166377470814275,-0.0072159944326440975,0.03887976914078682,0.15654354919512203,-0.06194214564829545,0.0035665781296331366,-0.0655087237779286,0.05163318915936146,0.0,0.0,0.031664,-0.061942,0.342829,0.067466
377,0.24143509373709468,0.30997836361442105,-0.009501935467851982,-0.0112707128295449,0.0017687773616929352,0.864352261035366,0.003935735782348698,0.018635831823039895,-0.014700096040691207,0.5590314419691119,0.0,0.0,-0.009502,0.003936,0.782609,0.903048
378,0.19901361946440288,0.20557343126498415,-0.06565093899864406,0.0042505783369190895,-0.06990151733556313,0.05732243031529688,0.01434104745037397,-0.0015871415392796381,0.015928188989653595,0.09061442127271706,1.0,0.0,-0.065651,0.014341,0.035982,0.670665
379,0.2853065111334706,0.21919174233292765,0.013668688634765985,1.0165167687772463e-05,0.013658523467078156,0.0007436827306108679,-0.017982279850142134,0.0015235808081666387,-0.01950586065830877,0.07244989414462062,0.0,0.0,0.013669,-0.017982,0.687656,0.584208
380,0.19591506345110615,0.22930267416745137,0.01065190471594734,-0.0025887710999194205,0.013240675815866748,0.16354147518178458,-0.032308602694695925,-0.00029825803881232865,-0.03201034465588361,0.009231536307241578,0.0,0.0,0.010652,-0.032309,0.742129,0.335832
381,0.3571353437036984,0.16269369278213733,-0.03662035645475514,-0.019227193558884442,-0.01739316289587066,0.5250411361407658,-0.019199017207926605,0.01478045961338204,-0.03397947682130862,0.30312713047071077,0.0,0.0,-0.03662,-0.019199,0.281859,0.581209
382,0.33236868669220804,0.3899371577363901,0.009281392963203225,0.013741775171749987,-0.004460382208546771,0.7549531016924956,-0.02600301077496066,-0.024784713424330924,-0.0012182973506297415,0.9531478350267467,0.0,0.0,0.009281,-0.026003,0.76062,0.41979
383,0.36700459838586635,0.20638838224469314,0.016580846522275573,0.021400656992937566,-0.004819810470661993,0.816181367576567,-0.024637320659678573,-0.01735281049076535,-0.007284510168913173,0.7043302610078452,0.0,0.0,0.016581,-0.024637,0.62019,0.474763
384,0.2822764685613586,0.22031787398720368,-0.04758411986981193,-0.037185718892757166,-0.010398400977054838,0.7814732939160293,0.03875875145219808,0.04301613376186602,-0.00425738230966796,0.9099414923310185,0.0,0.0,-0.047584,0.038759,0.146427,0.234883
385,0.31211821488938124,0.42464889124909166,0.05886470946300533,0.03099200003129342,0.02787270943171191,0.5264954216884558,-0.0368902442359192,-0.021196377296141617,-0.015693866939777604,0.57457947853604,0.0,0.0,0.058865,-0.03689,0.068966,0.26037
386,0.26879036949614127,0.3843322388971394,-0.04048542064458185,-0.03131380581864653,-0.009171614825935304,0.7734588234502451,0.008545709910256393,0.030005842125110385,-0.021460132214853985,0.5830229099891001,0.0,0.0,-0.040485,0.008546,0.22089,0.8001
387,0.23258073810006674,0.22164241141315227,-0.019431924523063776,-0.0009764518299551709,-0.018455472693108654,0.05024987765860332,-0.004732684040186855,3.436253426127413e-06,-0.004736120293612964,0.0007250158093955265,0.0,0.0,-0.019432,-0.004733,0.534233,0.869065
388,0.27973785564285175,0.414935722767756,-0.009776046152713574,-0.007016133909680658,-0.0027599122430329286,0.7176862506661913,-0.0233374634767108,0.0035072525833840205,-0.02684471606009485,0.11555272162346394,0.0,0.0,-0.009776,-0.023337,0.766617,0.473263
389,0.31957407082627726,0.2661722562055345,0.0015613261429802613,0.019516483655959854,-0.01795515751297961,0.5208334368908619,-0.00490417465092402,-0.0193279187975139,0.014423744146589864,0.572650859589435,0.0,0.0,0.001561,-0.004904,0.962019,0.892054
390,0.34659260164602973,0.37056818420189563,0.016585978048332357,0.02846767629061743,-0.011881698242285089,0.7055295557903563,-0.03583516890648269,-0.031266353385781,-0.004568815520701659,0.8725047024998074,0.0,0.0,0.016586,-0.035835,0.612694,0.293853
391,0.273280920643862,0.21522126608229095,-0.03896081797384441,-0.00013655471719654574,-0.038824263256647853,0.00350492428799157,-0.005178266996731462,0.010590031808988893,-0.01576829880572035,0.4017717193014923,0.0,0.0,-0.038961,-0.005178,0.249375,0.873063
392,0.21545743613664586,0.22082277128334027,-0.04248565214402109,-0.015150563987660114,-0.027335088156360952,0.356604246918503,-0.0003689606100177017,0.004174895519242262,-0.004543856129259982,0.47884097260178854,0.0,0.0,-0.042486,-0.000369,0.194903,0.990005
393,0.20608383722466328,0.2575860848952446,-0.028703607947322542,-0.013320131489877662,-0.015383476457444875,0.46405774195087407,-0.02839813807195135,0.01569575007391471,-0.04409388814586608,0.26251622423635823,0.0,0.0,-0.028704,-0.028398,0.386807,0.393303
394,0.1205164970457625,0.23040202663059664,0.012451441028201135,-0.007464231493014383,0.019915672521215486,0.2726171534105845,-0.09107326855964579,0.0036008021912462586,-0.09467407075089203,0.03664011037049438,0.0,1.0,0.012451,-0.091073,0.751624,0.007996
395,0.2936137648133223,0.25798806185625917,-0.030614336037166696,-0.014649628254499602,-0.015964707782667106,0.4785218348918141,0.0075062663549667905,0.015467578143150532,-0.007961311788183724,0.6601925310368159,0.0,0.0,-0.030614,0.007506,0.343828,0.82009
396,0.3489943553598028,0.2599444002331836,-0.0036838350545786197,-0.023142187102054314,0.019458352047475688,0.5432369534297228,-0.0021311560063662915,0.0300925845775231,-0.0322237405838894,0.4829004999825796,0.0,0.0,-0.003684,-0.002131,0.91904,0.952024
397,0.17967794553125122,0.2702468261980394,-0.02221849540549352,-0.025263155563212722,0.003044660157719233,0.8924445394256298,0.005067215034335441,0.01678190188012276,-0.011714686845787348,0.5889091512509377,0.0,0.0,-0.022218,0.005067,0.502749,0.883058
398,0.18732081690719773,0.18429404158377993,0.02025969394681018,0.027572058599635598,-0.0073123646528254205,0.7903831002191056,-0.04985070327901267,-0.02942526516989125,-0.020425438109121424,0.590267804351707,0.0,0.0,0.02026,-0.049851,0.527736,0.135432
399,0.34850253386100694,0.2288672553942539,-0.024505503363577666,0.0016933093573547366,-0.026198812720932406,0.06070923368978467,-0.02037570624117207,-0.004971744991873268,-0.015403961249298836,0.2440035664544048,0.0,0.0,-0.024506,-0.020376,0.467266,0.536732
400,0.317993224412148,0.30669349616882197,0.012723268195610812,0.016483424139298923,-0.003760155943688142,0.8142543992577568,-0.04443831794839757,-0.023271693242956783,-0.021166624705440767,0.5236852859728001,0.0,0.0,0.012723,-0.044438,0.712644,0.189405
401,0.2567064534074137,0.23319965670940004,0.058095355353170536,0.0064422113807444635,0.05165314397242607,0.11089029994878724,-0.08374117050589944,-0.006275863589944218,-0.07746530691595521,0.07494358571811571,0.0,1.0,0.058095,-0.083741,0.070965,0.012994
402,0.19052598309913663,0.20180512156438923,-0.008257346895477658,0.008636212002657106,-0.01689355889813476,0.33828004317850086,-0.022305433368717414,-0.0009724336225188512,-0.021332999746198542,0.043596266723185756,0.0,0.0,-0.008257,-0.022305,0.804098,0.502749
403,0.3003006892333079,0.26498042098339064,0.0068731837568402985,-0.0009593901200201141,0.007832573876860415,0.10912125212984433,-0.03566465332057765,-0.006002654473877102,-0.02966199884670054,0.16830822439016155,0.0,0.0,0.006873,-0.035665,0.836582,0.283358
404,0.24502506224538856,0.3160704646373084,0.04354611436767733,0.02022643865713323,0.023319675710544087,0.46448320248170233,-0.0858035239023277,-0.01925639533427653,-0.06654712856805117,0.22442429469676053,0.0,1.0,0.043546,-0.085804,0.186407,0.010995
405,0.3691270593756754,0.2930974130160204,0.0056917767492301145,0.024218853518362546,-0.01852707676913245,0.5665768262726895,-0.05213342135244641,-0.028800528197251443,-0.02333289315519502,0.5524388664719762,0.0,0.0,0.005692,-0.052133,0.857571,0.147926
406,0.21645682555565146,0.2435800931741572,-0.07437921974245387,-0.02109729071432658,-0.05328192902812734,0.28364495873146056,0.03980523688634194,0.022202770934934665,0.017602465951407284,0.55778517279853,1.0,0.0,-0.074379,0.039805,0.029985,0.237381
407,0.22928629492183125,0.2507167304871121,-0.06850544036561848,-0.009602422965135768,-0.05890301740048272,0.1401702246403635,0.04446485301233045,0.010637310020767928,0.033827542991562515,0.2392296229522702,1.0,0.0,-0.068505,0.044465,0.04098,0.181909
408,0.3002193455699156,0.20288308844301303,0.014686073227724965,0.009586182016155203,0.005099891211569764,0.6527396307719628,0.002622769085488124,-0.008817010428915709,0.01143977951440384,0.4352619765316496,0.0,0.0,0.014686,0.002623,0.670165,0.941029
409,0.1618978136990415,0.3672567267986394,-0.019797030960633212,-0.01597552910181168,-0.0038215018588215266,0.8069659098669564,-0.004830720262443797,0.008473828351136978,-0.013304548613580797,0.3890936576616829,0.0,0.0,-0.019797,-0.004831,0.553223,0.887556
410,0.2977966403298634,0.1780501720232808,0.01199804521708868,0.008530255942674217,0.0034677892744144805,0.7109704779679158,-0.03661445135284597,-0.006468771242460302,-0.030145680110385636,0.1766726252463019,0.0,0.0,0.011998,-0.036614,0.707646,0.262369
411,0.24188311425000494,0.3455004731574032,-0.016961655053283908,0.008131782351111689,-0.0250934374043956,0.24474728567487639,-0.0009705811933903136,-0.00759240860298835,0.0066218274095980415,0.5341411663817486,0.0,0.0,-0.016962,-0.000971,0.589205,0.976512
412,0.2055634044246277,0.2808577373913739,-0.038140821386988155,-0.008098734133022959,-0.03004208725396522,0.21233769589938248,-0.012123784654470011,0.009724909880091179,-0.021848694534561203,0.30800759242990117,0.0,0.0,-0.038141,-0.012124,0.238881,0.711644
413,0.24380327224460005,0.3137800411853793,-0.06962213973401116,0.00019363328213036976,-0.06981577301614153,0.0027658180860069565,-0.009266739316191428,0.001683634704725873,-0.010950374020917239,0.13326211349756453,1.0,0.0,-0.069622,-0.009267,0.032984,0.786607
414,0.22884693218213278,0.27598905799982437,0.05724625820335166,0.026920371428191116,0.030325886775160567,0.47025556382329575,-0.1307676022601797,-0.017832954661022915,-0.11293464759915679,0.13637135156414246,0.0,1.0,0.057246,-0.130768,0.084958,0.0005
415,0.31405914981188,0.26332308279869915,-0.04910902269997097,-0.01693001238580852,-0.03217901031416247,0.344743418928158,0.006766577855242668,0.024974113018963854,-0.01820753516372121,0.5783501573008033,0.0,0.0,-0.049109,0.006767,0.136932,0.830585
416,0.23575981646647454,0.2175270955582511,-0.024147973513479727,-0.00013633889533763537,-0.024011634618142076,0.005645976680466757,-0.028046923863399943,0.0007552985287778034,-0.028802222392177734,0.025553514139351103,0.0,0.0,-0.024148,-0.028047,0.465267,0.414293
417,0.3717178382571998,0.29262890089945753,0.017491507975233234,0.0017741605182920398,0.0157173474569412,0.10142982073381712,-0.04660747756975144,-0.013030753176934725,-0.03357672439281673,0.2795850334838066,0.0,0.0,0.017492,-0.046607,0.614193,0.175412
418,0.2632958695540839,0.2759710173085898,-0.026071862238092228,-0.003592199143229899,-0.022479663094862348,0.13778068902119017,-0.009704303818232948,0.0022768726218524975,-0.011981176440085468,0.15969033434810073,0.0,0.0,-0.026072,-0.009704,0.42029,0.749625
419,0.2724865537985687,0.28168734921265925,-0.0402318241935401,-0.020158687089453026,-0.02007313710408706,0.5010632128555048,0.01684649474024859,0.02035432077644835,-0.003507826036199783,0.8529962092790219,0.0,0.0,-0.040232,0.016846,0.227886,0.596202
420,0.2472478488534412,0.26001010279399583,-0.046203523786268894,0.02562441896563779,-0.07182794275190671,0.2629430268699644,0.00853302109845901,-0.025201009305115686,0.03373403040357468,0.42760655511019585,0.0,0.0,-0.046204,0.008533,0.157421,0.821089
421,0.3201635042048287,0.15988515472045903,0.02902322902626989,-0.011774165772558569,0.040797394798828435,0.2239645474585144,0.0004275519793653648,0.006233564938210723,-0.005806012958845322,0.5177561033709474,0.0,0.0,0.029023,0.000428,0.389305,0.986507
422,0.293584616106909,0.1709037458962781,0.024219749161747125,-0.0048795393176992875,0.02909928847944642,0.14360528699901706,-0.0804988869784357,0.006259041243601433,-0.08675792822203715,0.06728924065746505,0.0,1.0,0.02422,-0.080499,0.445277,0.015992
423,0.1537577322796042,0.29142065680669765,0.018147904467569982,-0.026312868399892216,0.04446077286746225,0.3717891001325301,-0.0325446013031202,0.02299756745622384,-0.05554216875934404,0.29281442190106743,0.0,0.0,0.018148,-0.032545,0.597201,0.34083
424,0.38836340740848146,0.18807711643053013,-0.0160774591876702,-0.001416329029943814,-0.014661130157726401,0.08809408336299775,0.009345675448196825,0.0012764918832421993,0.008069183564954632,0.13658636984750924,0.0,0.0,-0.016077,0.009346,0.618691,0.783108
425,0.2814475750648795,0.2612811654708982,0.021312435791469807,-0.00974977060822874,0.031062206399698512,0.2388948373252038,-0.006332526755812494,0.0034681037437224276,-0.009800630499534894,0.26137412055598214,0.0,0.0,0.021312,-0.006333,0.502249,0.835582
426,0.33828772513950306,0.3644740144940044,-0.002542664762106144,0.02033077040462085,-0.02287343516672698,0.4705738743661523,-0.02185228816824452,-0.01773605679796231,-0.004116231370282254,0.8116338509454628,0.0,0.0,-0.002543,-0.021852,0.938031,0.504748
427,0.2980249283312426,0.22922843811143628,0.016741230399995182,0.048546527141890485,-0.031805296741895306,0.6041745513095528,-0.06648658843586977,-0.03629430469076333,-0.03019228374510649,0.545889111542718,0.0,0.0,0.016741,-0.066487,0.606697,0.05997
428,0.36570407779277714,0.3483962724319573,0.0008341960159397102,0.012299316839982503,-0.011465120824042802,0.5175513518925489,-0.01911017577823152,-0.009090530146448337,-0.010019645631783175,0.4756905562743908,0.0,0.0,0.000834,-0.01911,0.985507,0.561219
429,0.3883443486250774,0.22965362205199086,-0.02569903674147347,-0.0028834350719880797,-0.0228156016694854,0.11220012255691866,-0.033769608014043745,0.0031234012330108654,-0.0368930092470546,0.07805300864171252,0.0,0.0,-0.025699,-0.03377,0.446777,0.309845
430,0.22435973482545518,0.4889364252587448,-0.01662435805114859,-0.00986281826749625,-0.006761539783652343,0.593275135024827,-0.03969744624429422,-0.004399459882858071,-0.035297986361436134,0.11082475824223616,0.0,0.0,-0.016624,-0.039697,0.607196,0.24088
431,0.286974665267676,0.27026987534113855,-0.024345690629340843,-0.011587352907509563,-0.01275833772183132,0.4759508811610686,-0.006026802038884423,0.017069627943236583,-0.02309642998212101,0.4249764309695974,0.0,0.0,-0.024346,-0.006027,0.478261,0.841579
432,0.23386187399042305,0.37781905520911385,-0.04684779825189589,0.024562260681765483,-0.0714100589336614,0.25593067647202383,-0.00814082352857848,-0.027099799202761045,0.018958975674182574,0.5883742951297393,0.0,0.0,-0.046848,-0.008141,0.16092,0.81909
433,0.2455282419010625,0.15835964521220436,-0.01120070680993164,0.010228269908843918,-0.02142897671877556,0.3230941095148884,-0.0290239224756527,-0.01497238285595677,-0.014051539619695911,0.515863521497367,0.0,0.0,-0.011201,-0.029024,0.728136,0.38081
434,0.21384478763798637,0.3611739880469064,-0.019288071096508097,-0.0021173137144906637,-0.017170757382017433,0.10977322221059115,0.01143789391822689,0.009191996189867168,0.002245897728359732,0.803644119763974,0.0,0.0,-0.019288,0.011438,0.573213,0.753623
435,0.22938020979224039,0.2737991413474871,-0.027959231248879498,-0.013817533572376986,-0.014141697676502522,0.4942029145715777,0.008646899780889958,0.014673781995232718,-0.0060268822143427665,0.7088556119105146,0.0,0.0,-0.027959,0.008647,0.396802,0.795602
436,0.3249822235725715,0.3471614642881027,-0.028560214528166383,0.011586870704309487,-0.04014708523247585,0.22397032073997386,-0.022569880040550126,-0.008294328588993314,-0.01427555145155684,0.3674954662626171,0.0,0.0,-0.02856,-0.02257,0.386807,0.496752
437,0.3131738970495513,0.18013364256302905,0.020840037041982878,0.011862719179650868,0.008977317862331994,0.5692273557745159,-0.02908637100812951,-0.003882696970273741,-0.02520367403785577,0.13348853210971368,0.0,0.0,0.02084,-0.029086,0.530735,0.386807
438,0.1856619375236741,0.23786806629215232,-0.010391936405834667,-0.0161571542248232,0.0057652178189885415,0.7370166965752254,-0.011094916004352036,0.01934640369447843,-0.030441319698830443,0.38857779339792936,0.0,0.0,-0.010392,-0.011095,0.748126,0.74013
439,0.36538073855797065,0.2101626844817405,-0.0026660260257290735,0.004350186010520465,-0.007016212036249483,0.38272335638964194,0.002085712810393013,-0.005959804758323065,0.008045517568716085,0.4255385644939327,0.0,0.0,-0.002666,0.002086,0.937531,0.956022
440,0.29030997636380346,0.2273150829068458,-0.016216112973698748,-0.018018058314662785,0.0018019453409640223,0.9090845101609021,0.020655281624075844,0.01910268086955073,0.0015526007545251241,0.9248327482150905,0.0,0.0,-0.016216,0.020655,0.614193,0.51974
441,0.21947160691796658,0.1832646566224428,0.059084548477368895,0.01883212246687167,0.04025242601049728,0.31873176578619206,-0.04197987670590334,-0.031166981844188556,-0.01081289486171485,0.7424267122682071,0.0,0.0,0.059085,-0.04198,0.081959,0.21989
442,0.20015215592743674,0.36511640418519564,-0.054686005025816574,0.004638434702537995,-0.059324439728354585,0.07251760875051824,0.004302848436213903,-0.005206763030335588,0.009509611466549514,0.35380745654696827,0.0,0.0,-0.054686,0.004303,0.107946,0.908046
443,0.2931703554312667,0.3155048676477011,-0.010234182110509794,-0.01843937714513353,0.00820519503462375,0.6920500363350741,0.02998084653831301,0.018170656796771774,0.011810189741541247,0.6060755080264725,0.0,0.0,-0.010234,0.029981,0.763118,0.386807
444,0.3169918159242311,0.35540722621570126,-0.04274901672656841,-0.022447241957550573,-0.020301774769017834,0.5250937606618603,0.014282141581228749,0.023222169972958378,-0.008940028391729653,0.7220330435638002,0.0,0.0,-0.042749,0.014282,0.192904,0.670665
445,0.17598904418340325,0.2465334156346705,-0.0029087640341014173,0.016936976829100385,-0.019845740863201802,0.46046018053323234,-0.04622709802261479,-0.01391673799589352,-0.03231036002672132,0.30105151720934953,0.0,0.0,-0.002909,-0.046227,0.926037,0.172914
446,0.199450482997666,0.23241606699548234,-0.008157199186269629,0.008603481004005032,-0.016760680190274685,0.3391983254681942,-0.032263934670603504,-0.002052597338382867,-0.03021133733222063,0.06361894044662325,0.0,0.0,-0.008157,-0.032264,0.808096,0.34033
447,0.1787161914830211,0.43605005051546486,-0.049783574367041186,-0.017746256300987497,-0.03203731806605372,0.35646810271494395,0.01026038241696014,0.030039443130403774,-0.019779060713443583,0.6029776250318621,0.0,0.0,-0.049784,0.01026,0.131434,0.751624
448,0.19743416706042868,0.319557109039453,-0.01274222583883054,-0.0035592547824483886,-0.009182971056382168,0.27932755450008934,-0.015424870596302528,0.005818308806320256,-0.02124317940262277,0.21500328294574267,0.0,0.0,-0.012742,-0.015425,0.691154,0.634183
449,0.24648913824932714,0.20281619407001072,-0.02262421995359951,0.016165230654888875,-0.03878945060848837,0.2941556621430478,-0.029425706764232142,-0.015131116866145915,-0.014294589898086168,0.5142142204903056,0.0,0.0,-0.022624,-0.029426,0.515242,0.386807
450,0.21283035405545322,0.256199231556034,0.006446470476716849,0.031759119191549445,-0.025312648714832544,0.556476877387883,-0.01235843738955641,-0.02832569376317952,0.015967256373623118,0.6395079504908376,0.0,0.0,0.006446,-0.012358,0.835082,0.713643
451,0.25375135840772717,0.2997136230309894,0.021682956269082593,0.02155909698718742,0.00012385928189517434,0.9942877124153138,-0.05044062875733125,-0.011463675835304055,-0.03897695292202719,0.22727067678826024,0.0,0.0,0.021683,-0.050441,0.523738,0.122939
452,0.2140403859511307,0.185383626031335,0.027450709791895272,0.024004074422028565,0.003446635369866705,0.8744427595499075,-0.05134543976666067,-0.022464741715032578,-0.02888069805162813,0.4375216536682434,0.0,0.0,0.027451,-0.051345,0.403798,0.125937
453,0.20765974064350007,0.3891925861563602,0.025924011584613348,-0.0021189339275179946,0.028042945512131344,0.07025205215602537,0.01943116401337203,0.005559911835281213,0.013871252178090756,0.2861337504770708,0.0,0.0,0.025924,0.019431,0.413293,0.548726
454,0.26775563638059485,0.2199237706660071,-0.0651466153664887,-0.004945776102327748,-0.06020083926416095,0.0759176217291535,0.04688155680164689,-0.004330098930210259,0.051211655731857146,0.07796114754666776,1.0,0.0,-0.065147,0.046882,0.049475,0.147426
