date,site,GPP_mgpp,qflag
2022-06-22,TzM,2.63,
2022-06-23,TzM,2.63,
2022-06-24,TzM,2.63,
2022-06-25,TzM,2.63,
2022-06-26,TzM,2.63,
2022-06-27,TzM,2.63,
2022-06-28,TzM,2.63,
2022-06-29,TzM,2.63,
2022-06-30,TzM,2.63,
2022-07-01,TzM,2.32,
2022-07-02,TzM,2.32,
2022-07-03,TzM,2.32,
2022-07-04,TzM,2.32,
2022-07-05,TzM,2.32,
2022-07-06,TzM,2.32,
2022-07-07,TzM,2.32,
2022-07-08,TzM,2.32,
2022-07-09,TzM,2.32,
2022-07-10,TzM,2.32,
2022-07-11,TzM,2.38,
2022-07-12,TzM,2.38,
2022-07-13,TzM,2.38,
2022-07-14,TzM,2.38,
2022-07-15,TzM,2.38,
2022-07-16,TzM,2.38,
2022-07-17,TzM,2.38,
2022-07-18,TzM,2.38,
2022-07-19,TzM,2.38,
2022-07-20,TzM,2.38,
2022-07-21,TzM,2.39,
2022-07-22,TzM,2.39,
2022-07-23,TzM,2.39,
2022-07-24,TzM,2.39,
2022-07-25,TzM,2.39,
2022-07-26,TzM,2.39,
2022-07-27,TzM,2.39,
2022-07-28,TzM,2.39,
2022-07-29,TzM,2.39,
2022-07-30,TzM,2.39,
2022-07-31,TzM,,
2022-08-01,TzM,2.27,
2022-08-02,TzM,2.27,
2022-08-03,TzM,2.27,
2022-08-04,TzM,2.27,
2022-08-05,TzM,2.27,
2022-08-06,TzM,2.27,
2022-08-07,TzM,2.27,
2022-08-08,TzM,2.27,
2022-08-09,TzM,2.27,
2022-08-10,TzM,2.27,
2022-08-11,TzM,1.86,
2022-08-12,TzM,1.86,
2022-08-13,TzM,1.86,
2022-08-14,TzM,1.86,
2022-08-15,TzM,1.86,
2022-08-16,TzM,1.86,
2022-08-17,TzM,1.86,
2022-08-18,TzM,1.86,
2022-08-19,TzM,1.86,
2022-08-20,TzM,1.86,
2022-08-21,TzM,1.71,
2022-08-22,TzM,1.71,
2022-08-23,TzM,1.71,
2022-08-24,TzM,1.71,
2022-08-25,TzM,1.71,
2022-08-26,TzM,1.71,
2022-08-27,TzM,1.71,
2022-08-28,TzM,1.71,
2022-08-29,TzM,1.71,
2022-08-30,TzM,1.71,
2022-08-31,TzM,,
2022-09-01,TzM,1.73,
2022-09-02,TzM,1.73,
2022-09-03,TzM,1.73,
2022-09-04,TzM,1.73,
2022-09-05,TzM,1.73,
2022-09-06,TzM,1.73,
2022-09-07,TzM,1.73,
2022-09-08,TzM,1.73,
2022-09-09,TzM,1.73,
2022-09-10,TzM,1.73,
2022-09-11,TzM,1.21,
2022-09-12,TzM,1.21,
2022-09-13,TzM,1.21,
2022-09-14,TzM,1.21,
2022-09-15,TzM,1.21,
2022-09-16,TzM,1.21,
2022-09-17,TzM,1.21,
2022-09-18,TzM,1.21,
2022-09-19,TzM,1.21,
2022-09-20,TzM,1.21,
2022-09-21,TzM,1.17,
2022-09-22,TzM,1.17,
2022-09-23,TzM,1.17,
2022-09-24,TzM,1.17,
2022-09-25,TzM,1.17,
2022-09-26,TzM,1.17,
2022-09-27,TzM,1.17,
2022-09-28,TzM,1.17,
2022-09-29,TzM,1.17,
2022-09-30,TzM,1.17,
2022-10-01,TzM,1.12,
2022-10-02,TzM,1.12,
2022-10-03,TzM,1.12,
2022-10-04,TzM,1.12,
2022-10-05,TzM,1.12,
2022-10-06,TzM,1.12,
2022-10-07,TzM,1.12,
2022-10-08,TzM,1.12,
2022-10-09,TzM,1.12,
2022-10-10,TzM,1.12,
2022-10-11,TzM,0.9,
2022-10-12,TzM,0.9,
2022-10-13,TzM,0.9,
2022-10-14,TzM,0.9,
2022-10-15,TzM,0.9,
2022-10-16,TzM,0.9,
2022-10-17,TzM,0.9,
2022-10-18,TzM,0.9,
2022-10-19,TzM,0.9,
2022-10-20,TzM,0.9,
2022-10-21,TzM,0.62,
2022-10-22,TzM,0.62,
2022-10-23,TzM,0.62,
2022-10-24,TzM,0.62,
2022-10-25,TzM,0.62,
2022-10-26,TzM,0.62,
2022-10-27,TzM,0.62,
2022-10-28,TzM,0.62,
2022-10-29,TzM,0.62,
2022-10-30,TzM,0.62,
2022-10-31,TzM,,
2022-11-01,TzM,0.81,
2022-11-02,TzM,0.81,
2022-11-03,TzM,0.81,
2022-11-04,TzM,0.81,
2022-11-05,TzM,0.81,
2022-11-06,TzM,0.81,
2022-11-07,TzM,0.81,
2022-11-08,TzM,0.81,
2022-11-09,TzM,0.81,
2022-11-10,TzM,0.81,
2022-11-11,TzM,0.49,
2022-11-12,TzM,0.49,
2022-11-13,TzM,0.49,
2022-11-14,TzM,0.49,
2022-11-15,TzM,0.49,
2022-11-16,TzM,0.49,
2022-11-17,TzM,0.49,
2022-11-18,TzM,0.49,
2022-11-19,TzM,0.49,
2022-11-20,TzM,0.49,
2022-11-21,TzM,0.54,
2022-11-22,TzM,0.54,
2022-11-23,TzM,0.54,
2022-11-24,TzM,0.54,
2022-11-25,TzM,0.54,
2022-11-26,TzM,0.54,
2022-11-27,TzM,0.54,
2022-11-28,TzM,0.54,
2022-11-29,TzM,0.54,
2022-11-30,TzM,0.54,
2022-12-01,TzM,0.25,2.0
2022-12-02,TzM,0.25,2.0
2022-12-03,TzM,0.25,2.0
2022-12-04,TzM,0.25,2.0
2022-12-05,TzM,0.25,2.0
2022-12-06,TzM,0.25,2.0
2022-12-07,TzM,0.25,2.0
2022-12-08,TzM,0.25,2.0
2022-12-09,TzM,0.25,2.0
2022-12-10,TzM,0.25,2.0
2022-12-11,TzM,,-10.0
2022-12-12,TzM,,-10.0
2022-12-13,TzM,,-10.0
2022-12-14,TzM,,-10.0
2022-12-15,TzM,,-10.0
2022-12-16,TzM,,-10.0
2022-12-17,TzM,,-10.0
2022-12-18,TzM,,-10.0
2022-12-19,TzM,,-10.0
2022-12-20,TzM,,-10.0
2022-12-21,TzM,0.65,6.0
2022-12-22,TzM,0.65,6.0
2022-12-23,TzM,0.65,6.0
2022-12-24,TzM,0.65,6.0
2022-12-25,TzM,0.65,6.0
2022-12-26,TzM,0.65,6.0
2022-12-27,TzM,0.65,6.0
2022-12-28,TzM,0.65,6.0
2022-12-29,TzM,0.65,6.0
2022-12-30,TzM,0.65,6.0
2022-12-31,TzM,,
2023-01-01,TzM,0.55,2.0
2023-01-02,TzM,0.55,2.0
2023-01-03,TzM,0.55,2.0
2023-01-04,TzM,0.55,2.0
2023-01-05,TzM,0.55,2.0
2023-01-06,TzM,0.55,2.0
2023-01-07,TzM,0.55,2.0
2023-01-08,TzM,0.55,2.0
2023-01-09,TzM,0.55,2.0
2023-01-10,TzM,0.55,2.0
2023-01-11,TzM,0.55,
2023-01-12,TzM,0.55,
2023-01-13,TzM,0.55,
2023-01-14,TzM,0.55,
2023-01-15,TzM,0.55,
2023-01-16,TzM,0.55,
2023-01-17,TzM,0.55,
2023-01-18,TzM,0.55,
2023-01-19,TzM,0.55,
2023-01-20,TzM,0.55,
2023-01-21,TzM,0.63,
2023-01-22,TzM,0.63,
2023-01-23,TzM,0.63,
2023-01-24,TzM,0.63,
2023-01-25,TzM,0.63,
2023-01-26,TzM,0.63,
2023-01-27,TzM,0.63,
2023-01-28,TzM,0.63,
2023-01-29,TzM,0.63,
2023-01-30,TzM,0.63,
2023-01-31,TzM,,
2023-02-01,TzM,0.51,
2023-02-02,TzM,0.51,
2023-02-03,TzM,0.51,
2023-02-04,TzM,0.51,
2023-02-05,TzM,0.51,
2023-02-06,TzM,0.51,
2023-02-07,TzM,0.51,
2023-02-08,TzM,0.51,
2023-02-09,TzM,0.51,
2023-02-10,TzM,0.51,
2023-02-11,TzM,0.47,
2023-02-12,TzM,0.47,
2023-02-13,TzM,0.47,
2023-02-14,TzM,0.47,
2023-02-15,TzM,0.47,
2023-02-16,TzM,0.47,
2023-02-17,TzM,0.47,
2023-02-18,TzM,0.47,
2023-02-19,TzM,0.47,
2023-02-20,TzM,0.47,
2023-02-21,TzM,0.6900000000000001,
2023-02-22,TzM,0.6900000000000001,
2023-02-23,TzM,0.6900000000000001,
2023-02-24,TzM,0.6900000000000001,
2023-02-25,TzM,0.6900000000000001,
2023-02-26,TzM,0.6900000000000001,
2023-02-27,TzM,0.6900000000000001,
2023-02-28,TzM,0.6900000000000001,
2023-03-01,TzM,0.87,
2023-03-02,TzM,0.87,
2023-03-03,TzM,0.87,
2023-03-04,TzM,0.87,
2023-03-05,TzM,0.87,
2023-03-06,TzM,0.87,
2023-03-07,TzM,0.87,
2023-03-08,TzM,0.87,
2023-03-09,TzM,0.87,
2023-03-10,TzM,0.87,
2023-03-11,TzM,1.25,
2023-03-12,TzM,1.25,
2023-03-13,TzM,1.25,
2023-03-14,TzM,1.25,
2023-03-15,TzM,1.25,
2023-03-16,TzM,1.25,
2023-03-17,TzM,1.25,
2023-03-18,TzM,1.25,
2023-03-19,TzM,1.25,
2023-03-20,TzM,1.25,
2023-03-21,TzM,1.87,
2023-03-22,TzM,1.87,
2023-03-23,TzM,1.87,
2023-03-24,TzM,1.87,
2023-03-25,TzM,1.87,
2023-03-26,TzM,1.87,
2023-03-27,TzM,1.87,
2023-03-28,TzM,1.87,
2023-03-29,TzM,1.87,
2023-03-30,TzM,1.87,
2023-03-31,TzM,,
2023-04-01,TzM,2.4,
2023-04-02,TzM,2.4,
2023-04-03,TzM,2.4,
2023-04-04,TzM,2.4,
2023-04-05,TzM,2.4,
2023-04-06,TzM,2.4,
2023-04-07,TzM,2.4,
2023-04-08,TzM,2.4,
2023-04-09,TzM,2.4,
2023-04-10,TzM,2.4,
2023-04-11,TzM,2.76,
2023-04-12,TzM,2.76,
2023-04-13,TzM,2.76,
2023-04-14,TzM,2.76,
2023-04-15,TzM,2.76,
2023-04-16,TzM,2.76,
2023-04-17,TzM,2.76,
2023-04-18,TzM,2.76,
2023-04-19,TzM,2.76,
2023-04-20,TzM,2.76,
2023-04-21,TzM,2.76,
2023-04-22,TzM,2.76,
2023-04-23,TzM,2.76,
2023-04-24,TzM,2.76,
2023-04-25,TzM,2.76,
2023-04-26,TzM,2.76,
2023-04-27,TzM,2.76,
2023-04-28,TzM,2.76,
2023-04-29,TzM,2.76,
2023-04-30,TzM,2.76,
2023-05-01,TzM,3.01,
2023-05-02,TzM,3.01,
2023-05-03,TzM,3.01,
2023-05-04,TzM,3.01,
2023-05-05,TzM,3.01,
2023-05-06,TzM,3.01,
2023-05-07,TzM,3.01,
2023-05-08,TzM,3.01,
2023-05-09,TzM,3.01,
2023-05-10,TzM,3.01,
2023-05-11,TzM,2.37,
2023-05-12,TzM,2.37,
2023-05-13,TzM,2.37,
2023-05-14,TzM,2.37,
2023-05-15,TzM,2.37,
2023-05-16,TzM,2.37,
2023-05-17,TzM,2.37,
2023-05-18,TzM,2.37,
2023-05-19,TzM,2.37,
2023-05-20,TzM,2.37,
2023-05-21,TzM,1.3,4.0
2023-05-22,TzM,1.3,4.0
2023-05-23,TzM,1.3,4.0
2023-05-24,TzM,1.3,4.0
2023-05-25,TzM,1.3,4.0
2023-05-26,TzM,1.3,4.0
2023-05-27,TzM,1.3,4.0
2023-05-28,TzM,1.3,4.0
2023-05-29,TzM,1.3,4.0
2023-05-30,TzM,1.3,4.0
2023-05-31,TzM,,
2023-06-01,TzM,1.93,1.0
2023-06-02,TzM,1.93,1.0
2023-06-03,TzM,1.93,1.0
2023-06-04,TzM,1.93,1.0
2023-06-05,TzM,1.93,1.0
2023-06-06,TzM,1.93,1.0
2023-06-07,TzM,1.93,1.0
2023-06-08,TzM,1.93,1.0
2023-06-09,TzM,1.93,1.0
2023-06-10,TzM,1.93,1.0
2023-06-11,TzM,2.22,
2023-06-12,TzM,2.22,
2023-06-13,TzM,2.22,
2023-06-14,TzM,2.22,
2023-06-15,TzM,2.22,
2023-06-16,TzM,2.22,
2023-06-17,TzM,2.22,
2023-06-18,TzM,2.22,
2023-06-19,TzM,2.22,
2023-06-20,TzM,2.22,
2023-06-21,TzM,2.61,
2023-06-22,TzM,2.61,
2023-06-23,TzM,2.61,
2023-06-24,TzM,2.61,
2023-06-25,TzM,2.61,
2023-06-26,TzM,2.61,
2023-06-27,TzM,2.61,
2023-06-28,TzM,2.61,
2023-06-29,TzM,2.61,
2023-06-30,TzM,2.61,
2023-07-01,TzM,3.04,
2023-07-02,TzM,3.04,
2023-07-03,TzM,3.04,
2023-07-04,TzM,3.04,
2023-07-05,TzM,3.04,
2023-07-06,TzM,3.04,
2023-07-07,TzM,3.04,
2023-07-08,TzM,3.04,
2023-07-09,TzM,3.04,
2023-07-10,TzM,3.04,
2023-07-11,TzM,3.09,
2023-07-12,TzM,3.09,
2023-07-13,TzM,3.09,
2023-07-14,TzM,3.09,
2023-07-15,TzM,3.09,
2023-07-16,TzM,3.09,
2023-07-17,TzM,3.09,
2023-07-18,TzM,3.09,
2023-07-19,TzM,3.09,
2023-07-20,TzM,3.09,
2023-07-21,TzM,2.85,
2023-07-22,TzM,2.85,
2023-07-23,TzM,2.85,
2023-07-24,TzM,2.85,
2023-07-25,TzM,2.85,
2023-07-26,TzM,2.85,
2023-07-27,TzM,2.85,
2023-07-28,TzM,2.85,
2023-07-29,TzM,2.85,
2023-07-30,TzM,2.85,
2023-07-31,TzM,,
2023-08-01,TzM,2.51,
2023-08-02,TzM,2.51,
2023-08-03,TzM,2.51,
2023-08-04,TzM,2.51,
2023-08-05,TzM,2.51,
2023-08-06,TzM,2.51,
2023-08-07,TzM,2.51,
2023-08-08,TzM,2.51,
2023-08-09,TzM,2.51,
2023-08-10,TzM,2.51,
2023-08-11,TzM,2.03,
2023-08-12,TzM,2.03,
2023-08-13,TzM,2.03,
2023-08-14,TzM,2.03,
2023-08-15,TzM,2.03,
2023-08-16,TzM,2.03,
2023-08-17,TzM,2.03,
2023-08-18,TzM,2.03,
2023-08-19,TzM,2.03,
2023-08-20,TzM,2.03,
2023-08-21,TzM,1.63,
2023-08-22,TzM,1.63,
2023-08-23,TzM,1.63,
2023-08-24,TzM,1.63,
2023-08-25,TzM,1.63,
2023-08-26,TzM,1.63,
2023-08-27,TzM,1.63,
2023-08-28,TzM,1.63,
2023-08-29,TzM,1.63,
2023-08-30,TzM,1.63,
2023-08-31,TzM,,
2023-09-01,TzM,1.33,
2023-09-02,TzM,1.33,
2023-09-03,TzM,1.33,
2023-09-04,TzM,1.33,
2023-09-05,TzM,1.33,
2023-09-06,TzM,1.33,
2023-09-07,TzM,1.33,
2023-09-08,TzM,1.33,
2023-09-09,TzM,1.33,
2023-09-10,TzM,1.33,
2023-09-11,TzM,1.55,
2023-09-12,TzM,1.55,
2023-09-13,TzM,1.55,
2023-09-14,TzM,1.55,
2023-09-15,TzM,1.55,
2023-09-16,TzM,1.55,
2023-09-17,TzM,1.55,
2023-09-18,TzM,1.55,
2023-09-19,TzM,1.55,
2023-09-20,TzM,1.55,
2023-09-21,TzM,2.23,
2023-09-22,TzM,2.23,
2023-09-23,TzM,2.23,
2023-09-24,TzM,2.23,
2023-09-25,TzM,2.23,
2023-09-26,TzM,2.23,
2023-09-27,TzM,2.23,
2023-09-28,TzM,2.23,
2023-09-29,TzM,2.23,
2023-09-30,TzM,2.23,
2023-10-01,TzM,1.7,
2023-10-02,TzM,1.7,
2023-10-03,TzM,1.7,
2023-10-04,TzM,1.7,
2023-10-05,TzM,1.7,
2023-10-06,TzM,1.7,
2023-10-07,TzM,1.7,
2023-10-08,TzM,1.7,
2023-10-09,TzM,1.7,
2023-10-10,TzM,1.7,
2023-10-11,TzM,0.99,
2023-10-12,TzM,0.99,
2023-10-13,TzM,0.99,
2023-10-14,TzM,0.99,
2023-10-15,TzM,0.99,
2023-10-16,TzM,0.99,
2023-10-17,TzM,0.99,
2023-10-18,TzM,0.99,
2023-10-19,TzM,0.99,
2023-10-20,TzM,0.99,
2023-10-21,TzM,0.74,
2023-10-22,TzM,0.74,
2023-10-23,TzM,0.74,
2023-10-24,TzM,0.74,
2023-10-25,TzM,0.74,
2023-10-26,TzM,0.74,
2023-10-27,TzM,0.74,
2023-10-28,TzM,0.74,
2023-10-29,TzM,0.74,
2023-10-30,TzM,0.74,
2023-10-31,TzM,,
2023-11-01,TzM,0.77,
2023-11-02,TzM,0.77,
2023-11-03,TzM,0.77,
2023-11-04,TzM,0.77,
2023-11-05,TzM,0.77,
2023-11-06,TzM,0.77,
2023-11-07,TzM,0.77,
2023-11-08,TzM,0.77,
2023-11-09,TzM,0.77,
2023-11-10,TzM,0.77,
2023-11-11,TzM,0.75,
2023-11-12,TzM,0.75,
2023-11-13,TzM,0.75,
2023-11-14,TzM,0.75,
2023-11-15,TzM,0.75,
2023-11-16,TzM,0.75,
2023-11-17,TzM,0.75,
2023-11-18,TzM,0.75,
2023-11-19,TzM,0.75,
2023-11-20,TzM,0.75,
2023-11-21,TzM,0.61,
2023-11-22,TzM,0.61,
2023-11-23,TzM,0.61,
2023-11-24,TzM,0.61,
2023-11-25,TzM,0.61,
2023-11-26,TzM,0.61,
2023-11-27,TzM,0.61,
2023-11-28,TzM,0.61,
2023-11-29,TzM,0.61,
2023-11-30,TzM,0.61,
2023-12-01,TzM,0.36,
2023-12-02,TzM,0.36,
2023-12-03,TzM,0.36,
2023-12-04,TzM,0.36,
2023-12-05,TzM,0.36,
2023-12-06,TzM,0.36,
2023-12-07,TzM,0.36,
2023-12-08,TzM,0.36,
2023-12-09,TzM,0.36,
2023-12-10,TzM,0.36,
2023-12-11,TzM,0.5700000000000001,3.0
2023-12-12,TzM,0.5700000000000001,3.0
2023-12-13,TzM,0.5700000000000001,3.0
2023-12-14,TzM,0.5700000000000001,3.0
2023-12-15,TzM,0.5700000000000001,3.0
2023-12-16,TzM,0.5700000000000001,3.0
2023-12-17,TzM,0.5700000000000001,3.0
2023-12-18,TzM,0.5700000000000001,3.0
2023-12-19,TzM,0.5700000000000001,3.0
2023-12-20,TzM,0.5700000000000001,3.0
2023-12-21,TzM,0.46,
2023-12-22,TzM,0.46,
2023-12-23,TzM,0.46,
2023-12-24,TzM,0.46,
2023-12-25,TzM,0.46,
2023-12-26,TzM,0.46,
2023-12-27,TzM,0.46,
2023-12-28,TzM,0.46,
2023-12-29,TzM,0.46,
2023-12-30,TzM,0.46,
2023-12-31,TzM,,
2024-01-01,TzM,0.41,
2024-01-02,TzM,0.41,
2024-01-03,TzM,0.41,
2024-01-04,TzM,0.41,
2024-01-05,TzM,0.41,
2024-01-06,TzM,0.41,
2024-01-07,TzM,0.41,
2024-01-08,TzM,0.41,
2024-01-09,TzM,0.41,
2024-01-10,TzM,0.41,
2024-01-11,TzM,0.37,3.0
2024-01-12,TzM,0.37,3.0
2024-01-13,TzM,0.37,3.0
2024-01-14,TzM,0.37,3.0
2024-01-15,TzM,0.37,3.0
2024-01-16,TzM,0.37,3.0
2024-01-17,TzM,0.37,3.0
2024-01-18,TzM,0.37,3.0
2024-01-19,TzM,0.37,3.0
2024-01-20,TzM,0.37,3.0
2024-01-21,TzM,0.75,2.0
2024-01-22,TzM,0.75,2.0
2024-01-23,TzM,0.75,2.0
2024-01-24,TzM,0.75,2.0
2024-01-25,TzM,0.75,2.0
2024-01-26,TzM,0.75,2.0
2024-01-27,TzM,0.75,2.0
2024-01-28,TzM,0.75,2.0
2024-01-29,TzM,0.75,2.0
2024-01-30,TzM,0.75,2.0
2024-01-31,TzM,,
2024-02-01,TzM,0.72,
2024-02-02,TzM,0.72,
2024-02-03,TzM,0.72,
2024-02-04,TzM,0.72,
2024-02-05,TzM,0.72,
2024-02-06,TzM,0.72,
2024-02-07,TzM,0.72,
2024-02-08,TzM,0.72,
2024-02-09,TzM,0.72,
2024-02-10,TzM,0.72,
2024-02-11,TzM,0.95,
2024-02-12,TzM,0.95,
2024-02-13,TzM,0.95,
2024-02-14,TzM,0.95,
2024-02-15,TzM,0.95,
2024-02-16,TzM,0.95,
2024-02-17,TzM,0.95,
2024-02-18,TzM,0.95,
2024-02-19,TzM,0.95,
2024-02-20,TzM,0.95,
2024-02-21,TzM,1.22,
2024-02-22,TzM,1.22,
2024-02-23,TzM,1.22,
2024-02-24,TzM,1.22,
2024-02-25,TzM,1.22,
2024-02-26,TzM,1.22,
2024-02-27,TzM,1.22,
2024-02-28,TzM,1.22,
2024-02-29,TzM,1.22,
2024-03-01,TzM,1.44,
2024-03-02,TzM,1.44,
2024-03-03,TzM,1.44,
2024-03-04,TzM,1.44,
2024-03-05,TzM,1.44,
2024-03-06,TzM,1.44,
2024-03-07,TzM,1.44,
2024-03-08,TzM,1.44,
2024-03-09,TzM,1.44,
2024-03-10,TzM,1.44,
2024-03-11,TzM,2.15,
2024-03-12,TzM,2.15,
2024-03-13,TzM,2.15,
2024-03-14,TzM,2.15,
2024-03-15,TzM,2.15,
2024-03-16,TzM,2.15,
2024-03-17,TzM,2.15,
2024-03-18,TzM,2.15,
2024-03-19,TzM,2.15,
2024-03-20,TzM,2.15,
2024-03-21,TzM,1.73,1.0
2024-03-22,TzM,1.73,1.0
2024-03-23,TzM,1.73,1.0
2024-03-24,TzM,1.73,1.0
2024-03-25,TzM,1.73,1.0
2024-03-26,TzM,1.73,1.0
2024-03-27,TzM,1.73,1.0
2024-03-28,TzM,1.73,1.0
2024-03-29,TzM,1.73,1.0
2024-03-30,TzM,1.73,1.0
2024-03-31,TzM,,
2024-04-01,TzM,3.8,3.0
2024-04-02,TzM,3.8,3.0
2024-04-03,TzM,3.8,3.0
2024-04-04,TzM,3.8,3.0
2024-04-05,TzM,3.8,3.0
2024-04-06,TzM,3.8,3.0
2024-04-07,TzM,3.8,3.0
2024-04-08,TzM,3.8,3.0
2024-04-09,TzM,3.8,3.0
2024-04-10,TzM,3.8,3.0
2024-04-11,TzM,4.7,
2024-04-12,TzM,4.7,
2024-04-13,TzM,4.7,
2024-04-14,TzM,4.7,
2024-04-15,TzM,4.7,
2024-04-16,TzM,4.7,
2024-04-17,TzM,4.7,
2024-04-18,TzM,4.7,
2024-04-19,TzM,4.7,
2024-04-20,TzM,4.7,
2024-04-21,TzM,3.58,
2024-04-22,TzM,3.58,
2024-04-23,TzM,3.58,
2024-04-24,TzM,3.58,
2024-04-25,TzM,3.58,
2024-04-26,TzM,3.58,
2024-04-27,TzM,3.58,
2024-04-28,TzM,3.58,
2024-04-29,TzM,3.58,
2024-04-30,TzM,3.58,
2024-05-01,TzM,4.62,
2024-05-02,TzM,4.62,
2024-05-03,TzM,4.62,
2024-05-04,TzM,4.62,
2024-05-05,TzM,4.62,
2024-05-06,TzM,4.62,
2024-05-07,TzM,4.62,
2024-05-08,TzM,4.62,
2024-05-09,TzM,4.62,
2024-05-10,TzM,4.62,
2024-05-11,TzM,3.98,
2024-05-12,TzM,3.98,
2024-05-13,TzM,3.98,
2024-05-14,TzM,3.98,
2024-05-15,TzM,3.98,
2024-05-16,TzM,3.98,
2024-05-17,TzM,3.98,
2024-05-18,TzM,3.98,
2024-05-19,TzM,3.98,
2024-05-20,TzM,3.98,
2024-05-21,TzM,3.35,
2024-05-22,TzM,3.35,
2024-05-23,TzM,3.35,
2024-05-24,TzM,3.35,
2024-05-25,TzM,3.35,
2024-05-26,TzM,3.35,
2024-05-27,TzM,3.35,
2024-05-28,TzM,3.35,
2024-05-29,TzM,3.35,
2024-05-30,TzM,3.35,
2024-05-31,TzM,,
2024-06-01,TzM,2.38,
2024-06-02,TzM,2.38,
2024-06-03,TzM,2.38,
2024-06-04,TzM,2.38,
2024-06-05,TzM,2.38,
2024-06-06,TzM,2.38,
2024-06-07,TzM,2.38,
2024-06-08,TzM,2.38,
2024-06-09,TzM,2.38,
2024-06-10,TzM,2.38,
2024-06-11,TzM,3.03,
2024-06-12,TzM,3.03,
2024-06-13,TzM,3.03,
2024-06-14,TzM,3.03,
2024-06-15,TzM,3.03,
2024-06-16,TzM,3.03,
2024-06-17,TzM,3.03,
2024-06-18,TzM,3.03,
2024-06-19,TzM,3.03,
2024-06-20,TzM,3.03,
2024-06-21,TzM,3.23,
2024-06-22,TzM,3.23,
2024-06-23,TzM,3.23,
2024-06-24,TzM,3.23,
2024-06-25,TzM,3.23,
2024-06-26,TzM,3.23,
2024-06-27,TzM,3.23,
2024-06-28,TzM,3.23,
2024-06-29,TzM,3.23,
2024-06-30,TzM,3.23,
2024-07-01,TzM,3.3200000000000003,
2024-07-02,TzM,3.3200000000000003,
2024-07-03,TzM,3.3200000000000003,
2024-07-04,TzM,3.3200000000000003,
2024-07-05,TzM,3.3200000000000003,
2024-07-06,TzM,3.3200000000000003,
2024-07-07,TzM,3.3200000000000003,
2024-07-08,TzM,3.3200000000000003,
2024-07-09,TzM,3.3200000000000003,
2024-07-10,TzM,3.3200000000000003,
2024-07-11,TzM,3.0500000000000003,
2024-07-12,TzM,3.0500000000000003,
2024-07-13,TzM,3.0500000000000003,
2024-07-14,TzM,3.0500000000000003,
2024-07-15,TzM,3.0500000000000003,
2024-07-16,TzM,3.0500000000000003,
2024-07-17,TzM,3.0500000000000003,
2024-07-18,TzM,3.0500000000000003,
2024-07-19,TzM,3.0500000000000003,
2024-07-20,TzM,3.0500000000000003,
2024-07-21,TzM,2.5500000000000003,
2024-07-22,TzM,2.5500000000000003,
2024-07-23,TzM,2.5500000000000003,
2024-07-24,TzM,2.5500000000000003,
2024-07-25,TzM,2.5500000000000003,
2024-07-26,TzM,2.5500000000000003,
2024-07-27,TzM,2.5500000000000003,
2024-07-28,TzM,2.5500000000000003,
2024-07-29,TzM,2.5500000000000003,
2024-07-30,TzM,2.5500000000000003,
2024-07-31,TzM,,
2024-08-01,TzM,2.15,
2024-08-02,TzM,2.15,
2024-08-03,TzM,2.15,
2024-08-04,TzM,2.15,
2024-08-05,TzM,2.15,
2024-08-06,TzM,2.15,
2024-08-07,TzM,2.15,
2024-08-08,TzM,2.15,
2024-08-09,TzM,2.15,
2024-08-10,TzM,2.15,
2024-08-11,TzM,2.14,
2024-08-12,TzM,2.14,
2024-08-13,TzM,2.14,
2024-08-14,TzM,2.14,
2024-08-15,TzM,2.14,
2024-08-16,TzM,2.14,
2024-08-17,TzM,2.14,
2024-08-18,TzM,2.14,
2024-08-19,TzM,2.14,
2024-08-20,TzM,2.14,
2024-08-21,TzM,1.62,
2024-08-22,TzM,1.62,
2024-08-23,TzM,1.62,
2024-08-24,TzM,1.62,
2024-08-25,TzM,1.62,
2024-08-26,TzM,1.62,
2024-08-27,TzM,1.62,
2024-08-28,TzM,1.62,
2024-08-29,TzM,1.62,
2024-08-30,TzM,1.62,
2024-08-31,TzM,,
2024-09-01,TzM,1.83,
2024-09-02,TzM,1.83,
2024-09-03,TzM,1.83,
2024-09-04,TzM,1.83,
2024-09-05,TzM,1.83,
2024-09-06,TzM,1.83,
2024-09-07,TzM,1.83,
2024-09-08,TzM,1.83,
2024-09-09,TzM,1.83,
2024-09-10,TzM,1.83,
2024-09-11,TzM,1.41,
2024-09-12,TzM,1.41,
2024-09-13,TzM,1.41,
2024-09-14,TzM,1.41,
2024-09-15,TzM,1.41,
2024-09-16,TzM,1.41,
2024-09-17,TzM,1.41,
2024-09-18,TzM,1.41,
2024-09-19,TzM,1.41,
2024-09-20,TzM,1.41,
2024-09-21,TzM,1.31,
2024-09-22,TzM,1.31,
2024-09-23,TzM,1.31,
2024-09-24,TzM,1.31,
2024-09-25,TzM,1.31,
2024-09-26,TzM,1.31,
2024-09-27,TzM,1.31,
2024-09-28,TzM,1.31,
2024-09-29,TzM,1.31,
2024-09-30,TzM,1.31,
2024-10-01,TzM,1.03,
2024-10-02,TzM,1.03,
2024-10-03,TzM,1.03,
2024-10-04,TzM,1.03,
2024-10-05,TzM,1.03,
2024-10-06,TzM,1.03,
2024-10-07,TzM,1.03,
2024-10-08,TzM,1.03,
2024-10-09,TzM,1.03,
2024-10-10,TzM,1.03,
