date,site,ET_mm,n_obs,qflag_mean
2018-08-30,TzM,0.62515,48,1806.0
2018-08-31,Oran,0.6293500000000001,48,1806.0
2018-08-31,TzM,0.62465,48,1909.25
2018-09-01,Oran,0.43485,47,1847.4255319148936
2018-09-01,TzM,0.48475,47,1967.936170212766
2018-09-02,Oran,0.3868,48,1776.5
2018-09-02,TzM,0.5428000000000001,48,1865.0
2018-09-03,Oran,0.1636,48,1673.25
2018-09-03,TzM,0.2035,48,1688.0
2018-09-04,Oran,1.57245,48,1835.5
2018-09-04,TzM,1.5074,48,1983.0
2018-09-05,Oran,1.4016,48,1953.5
2018-09-05,TzM,1.0163,48,1983.0
2018-09-06,Oran,0.8615,48,1791.25
2018-09-06,TzM,0.73685,48,1879.75
2018-09-07,Oran,0.4169,48,1820.75
2018-09-07,TzM,0.34745,48,1820.75
2018-09-08,Oran,0.1137,48,1658.5
2018-09-08,TzM,0.16875,48,1717.5
2018-09-09,Oran,0.4845,48,1658.5
2018-09-09,TzM,0.44395,48,1614.25
2018-09-10,Oran,1.7467,48,1747.0
2018-09-10,TzM,1.9331,48,1747.0
2018-09-11,Oran,0.7942,48,1643.75
2018-09-11,TzM,1.9893,48,1865.0
2018-09-12,Oran,1.78275,48,1688.0
2018-09-12,TzM,2.1947,48,1761.75
2018-09-13,Oran,2.7235,48,1850.25
2018-09-13,TzM,2.8199,48,1835.5
2018-09-14,Oran,1.96125,48,1599.5
2018-09-14,TzM,2.12305,48,1643.75
2018-09-15,Oran,0.5514,48,1865.0
2018-09-15,TzM,1.07075,48,1806.0
2018-09-16,Oran,2.6532,48,1850.25
2018-09-16,TzM,2.20485,48,1894.5
2018-09-17,Oran,1.4468,48,1747.0
2018-09-17,TzM,1.3399,48,1688.0
2018-09-18,Oran,2.03385,48,1702.75
2018-09-18,TzM,1.9574,48,1658.5
2018-09-19,Oran,2.3815500000000003,48,1791.25
2018-09-19,TzM,2.18545,48,1968.25
2018-09-20,Oran,2.5115000000000003,48,1938.75
2018-09-20,TzM,1.9571,48,1968.25
2018-09-21,Oran,2.6226000000000003,48,1983.0
2018-09-21,TzM,1.82645,48,1924.0
2018-09-22,Oran,2.28945,48,1938.75
2018-09-22,TzM,1.626,48,1968.25
2018-09-23,Oran,1.96185,48,1968.25
2018-09-23,TzM,1.52495,48,1983.0
2018-09-24,Oran,1.64405,48,1968.25
2018-09-24,TzM,1.3452,48,1938.75
2018-09-25,Oran,0.9053,48,1688.0
2018-09-25,TzM,0.7541500000000001,48,1761.75
2018-09-26,Oran,0.4902,48,1747.0
2018-09-26,TzM,0.4861,48,1806.0
2018-09-27,Oran,0.83775,48,1761.75
2018-09-27,TzM,0.7354,48,1909.25
2018-09-28,Oran,1.0788,48,1983.0
2018-09-28,TzM,0.8724500000000001,48,1894.5
2018-09-29,Oran,1.07295,48,1983.0
2018-09-29,TzM,0.95215,48,1983.0
2018-09-30,Oran,1.0161,48,1909.25
2018-09-30,TzM,0.8572500000000001,48,1865.0
2018-10-01,Oran,0.8214,48,1879.75
2018-10-01,TzM,0.8310500000000001,48,1879.75
2018-10-02,Oran,0.7856500000000001,48,1938.75
2018-10-02,TzM,0.70565,48,1894.5
2018-10-03,Oran,0.6748000000000001,48,1983.0
2018-10-03,TzM,0.66225,48,1983.0
2018-10-04,Oran,0.60455,48,1983.0
2018-10-04,TzM,0.61555,48,1983.0
2018-10-05,Oran,0.5095500000000001,48,1983.0
2018-10-05,TzM,0.4869,48,1953.5
2018-10-06,Oran,0.55095,48,1983.0
2018-10-06,TzM,0.46785,48,1865.0
2018-10-07,Oran,0.4745,48,1879.75
2018-10-07,TzM,0.4099,48,1983.0
2018-10-08,Oran,0.38885,48,1732.25
2018-10-08,TzM,0.38215,48,1747.0
2018-10-09,Oran,0.10435,48,1599.5
2018-10-09,TzM,0.1772,48,1658.5
2018-10-10,Oran,0.5108,48,1747.0
