date,name,source,variable,value
2023-08-05,Oran,PML,Ec,1.0150666666666663
2023-08-05,TzM,PML,Ec,1.0258974358974358
2023-08-05,Oran,PML,Ei,0.0
2023-08-05,TzM,PML,Ei,0.0
2023-08-05,Oran,PML,Es,0.078
2023-08-05,TzM,PML,Es,0.04
2023-08-13,Oran,PML,Ec,0.9285333333333334
2023-08-13,TzM,PML,Ec,0.9854273504273504
2023-08-13,Oran,PML,Ei,0.0090666666666666
2023-08-13,TzM,PML,Ei,0.0
2023-08-13,Oran,PML,Es,0.2338666666666666
2023-08-13,TzM,PML,Es,0.0
2023-08-21,Oran,PML,Ec,0.7574666666666666
2023-08-21,TzM,PML,Ec,0.9422222222222224
2023-08-21,Oran,PML,Ei,0.0
2023-08-21,TzM,PML,Ei,0.0
2023-08-21,Oran,PML,Es,0.2752
2023-08-21,TzM,PML,Es,0.04
2023-08-29,Oran,PML,Ec,0.5498666666666666
2023-08-29,TzM,PML,Ec,0.6921367521367522
2023-08-29,Oran,PML,Ei,0.0529333333333333
2023-08-29,TzM,PML,Ei,0.045
2023-08-29,Oran,PML,Es,1.4878666666666664
2023-08-29,TzM,PML,Es,0.9282905982905982
2023-09-06,Oran,PML,Ec,0.4981333333333333
2023-09-06,TzM,PML,Ec,0.6038034188034188
2023-09-06,Oran,PML,Ei,0.0090666666666666
2023-09-06,TzM,PML,Ei,0.0
2023-09-06,Oran,PML,Es,1.884
2023-09-06,TzM,PML,Es,1.19525641025641
2023-09-14,Oran,PML,Ec,0.3969333333333333
2023-09-14,TzM,PML,Ec,0.5375213675213675
2023-09-14,Oran,PML,Ei,0.01
2023-09-14,TzM,PML,Ei,0.0204700854700854
2023-09-14,Oran,PML,Es,1.7419999999999998
2023-09-14,TzM,PML,Es,1.1286752136752136
2023-09-22,Oran,PML,Ec,0.4010666666666666
2023-09-22,TzM,PML,Ec,0.678931623931624
2023-09-22,Oran,PML,Ei,0.0
2023-09-22,TzM,PML,Ei,0.0
2023-09-22,Oran,PML,Es,1.8367999999999995
2023-09-22,TzM,PML,Es,1.2543162393162393
2023-09-30,Oran,PML,Ec,0.434
2023-09-30,TzM,PML,Ec,0.5924786324786324
2023-09-30,Oran,PML,Ei,0.0
2023-09-30,TzM,PML,Ei,0.0
2023-09-30,Oran,PML,Es,0.6229333333333332
2023-09-30,TzM,PML,Es,0.5199145299145299
2023-10-08,Oran,PML,Ec,0.3077333333333333
2023-10-08,TzM,PML,Ec,0.4816239316239316
2023-10-08,Oran,PML,Ei,0.0
2023-10-08,TzM,PML,Ei,0.0
2023-10-08,Oran,PML,Es,0.4506666666666666
2023-10-08,TzM,PML,Es,0.442991452991453
2023-10-16,Oran,PML,Ec,0.16
2023-10-16,TzM,PML,Ec,0.2479059829059828
2023-10-16,Oran,PML,Ei,0.01
2023-10-16,TzM,PML,Ei,0.0132051282051282
2023-10-16,Oran,PML,Es,0.3401333333333333
2023-10-16,TzM,PML,Es,0.2113247863247863
2023-10-24,Oran,PML,Ec,0.15
2023-10-24,TzM,PML,Ec,0.1708547008547008
2023-10-24,Oran,PML,Ei,0.02
2023-10-24,TzM,PML,Ei,0.0217948717948717
2023-10-24,Oran,PML,Es,0.6777333333333334
2023-10-24,TzM,PML,Es,0.497991452991453
2023-11-01,Oran,PML,Ec,0.1244
2023-11-01,TzM,PML,Ec,0.1435897435897436
2023-11-01,Oran,PML,Ei,0.0
2023-11-01,TzM,PML,Ei,0.0
2023-11-01,Oran,PML,Es,0.4598666666666667
2023-11-01,TzM,PML,Es,0.1867094017094017
2023-11-09,Oran,PML,Ec,0.1525333333333333
2023-11-09,TzM,PML,Ec,0.1681196581196581
2023-11-09,Oran,PML,Ei,0.0
2023-11-09,TzM,PML,Ei,0.0
2023-11-09,Oran,PML,Es,0.2826666666666667
2023-11-09,TzM,PML,Es,0.114017094017094
2023-11-17,Oran,PML,Ec,0.16
2023-11-17,TzM,PML,Ec,0.1508547008547008
2023-11-17,Oran,PML,Ei,0.0
2023-11-17,TzM,PML,Ei,0.0
2023-11-17,Oran,PML,Es,0.2
2023-11-17,TzM,PML,Es,0.088076923076923
2023-11-25,Oran,PML,Ec,0.1143999999999999
2023-11-25,TzM,PML,Ec,0.099059829059829
2023-11-25,Oran,PML,Ei,0.0
2023-11-25,TzM,PML,Ei,0.0
2023-11-25,Oran,PML,Es,0.1009333333333333
2023-11-25,TzM,PML,Es,0.0755982905982906
2023-12-03,Oran,PML,Ec,0.0762666666666666
2023-12-03,TzM,PML,Ec,0.0617948717948718
2023-12-03,Oran,PML,Ei,0.0
2023-12-03,TzM,PML,Ei,0.0
2023-12-03,Oran,PML,Es,0.2257333333333333
2023-12-03,TzM,PML,Es,0.1686752136752136
2023-12-11,Oran,PML,Ec,0.1093333333333333
2023-12-11,TzM,PML,Ec,0.099059829059829
2023-12-11,Oran,PML,Ei,0.0
2023-12-11,TzM,PML,Ei,0.0
2023-12-11,Oran,PML,Es,0.0547999999999999
2023-12-11,TzM,PML,Es,0.0
2023-12-19,Oran,PML,Ec,0.1234666666666666
2023-12-19,TzM,PML,Ec,0.107051282051282
2023-12-19,Oran,PML,Ei,0.0
2023-12-19,TzM,PML,Ei,0.0
2023-12-19,Oran,PML,Es,0.0
2023-12-19,TzM,PML,Es,0.0
2023-12-27,Oran,PML,Ec,0.1053333333333333
2023-12-27,TzM,PML,Ec,0.0517948717948718
2023-12-27,Oran,PML,Ei,0.0
2023-12-27,TzM,PML,Ei,0.0
2023-12-27,Oran,PML,Es,0.0248
2023-12-27,TzM,PML,Es,0.0
2018-01-01,Oran,S2,NDVI,0.18982535632494912
2018-01-01,Oran,S2,NDVI,0.18491039845577384
2018-01-01,TzM,S2,NDVI,0.17925989013592217
2018-01-04,Oran,S2,NDVI,0.15182756919364157
2018-01-16,Oran,S2,NDVI,0.1708688334438095
2018-01-16,Oran,S2,NDVI,0.1614773864530644
2018-01-16,TzM,S2,NDVI,0.1565956013395547
2018-01-21,Oran,S2,NDVI,0.16942927013858694
2018-01-21,Oran,S2,NDVI,0.15547188220983388
2018-01-21,TzM,S2,NDVI,0.1427529665023732
2018-01-26,Oran,S2,NDVI,0.11008766629297345
2018-01-26,TzM,S2,NDVI,0.19390809451722607
2018-01-29,Oran,S2,NDVI,0.013542292961691717
2018-01-29,TzM,S2,NDVI,0.181659572475322
2018-01-31,Oran,S2,NDVI,0.18208007733928488
2018-01-31,Oran,S2,NDVI,0.18113945973618753
2018-01-31,TzM,S2,NDVI,0.04087545395796495
2018-02-08,Oran,S2,NDVI,0.1605235234125958
2018-02-08,Oran,S2,NDVI,0.16880485086167296
2018-02-08,TzM,S2,NDVI,0.17740534089874385
2018-02-13,Oran,S2,NDVI,0.16710996423993374
2018-02-15,Oran,S2,NDVI,0.16581605748965156
2018-02-15,Oran,S2,NDVI,0.16653942130851632
2018-02-15,TzM,S2,NDVI,0.1681163491747634
2018-02-20,Oran,S2,NDVI,0.13564426603363577
2018-02-20,Oran,S2,NDVI,0.14371423264314392
2018-02-20,TzM,S2,NDVI,0.15243165283005095
2018-03-07,Oran,S2,NDVI,0.156833762730385
2018-03-07,Oran,S2,NDVI,0.15321251246623718
2018-03-07,TzM,S2,NDVI,0.20052817999272066
2018-03-10,Oran,S2,NDVI,0.1562437108307918
2018-03-12,Oran,S2,NDVI,0.1746339349029888
2018-03-22,Oran,S2,NDVI,0.18979894950903467
2018-03-22,Oran,S2,NDVI,0.18748475998681
2018-03-22,TzM,S2,NDVI,0.20607311668769523
2018-03-27,Oran,S2,NDVI,0.19692958641306457
2018-03-27,Oran,S2,NDVI,0.19613713960257975
2018-03-27,TzM,S2,NDVI,0.20885596098796663
2018-03-27,Oran,S2,NDVI,0.19571191235210827
2018-03-27,Oran,S2,NDVI,0.1993171558882177
2018-04-14,Oran,S2,NDVI,0.23981268994721794
2018-04-14,Oran,S2,NDVI,0.2405640503709891
2018-04-14,TzM,S2,NDVI,0.255172111572492
2018-04-16,Oran,S2,NDVI,0.12599027175922656
2018-04-19,Oran,S2,NDVI,0.2724689925905587
2018-04-19,Oran,S2,NDVI,0.2750115875167251
2018-04-19,TzM,S2,NDVI,0.28348381333262956
2018-04-26,Oran,S2,NDVI,0.2970682775761684
2018-04-26,Oran,S2,NDVI,0.3019588889028089
2018-04-26,TzM,S2,NDVI,0.2849038363959678
2018-05-01,Oran,S2,NDVI,0.37514178237787066
2018-05-01,TzM,S2,NDVI,0.286375867717803
2018-05-04,Oran,S2,NDVI,0.3840141752585897
2018-05-04,Oran,S2,NDVI,0.386146302776862
2018-05-04,TzM,S2,NDVI,0.28353515429642084
2018-05-09,Oran,S2,NDVI,0.46505026119431936
2018-05-09,TzM,S2,NDVI,0.2820210510621477
2018-05-11,Oran,S2,NDVI,0.46579418743040435
2018-05-14,Oran,S2,NDVI,0.46243084565387216
2018-05-14,Oran,S2,NDVI,0.46042153013391557
2018-05-14,TzM,S2,NDVI,0.29047278974557206
2018-05-16,Oran,S2,NDVI,0.4727961461552697
2018-05-16,Oran,S2,NDVI,0.4750910948856962
2018-05-16,TzM,S2,NDVI,0.2927411654006697
2018-05-19,Oran,S2,NDVI,0.004051424263969974
2018-05-19,Oran,S2,NDVI,0.0021780869924105527
2018-05-19,TzM,S2,NDVI,0.27393829356929533
2018-05-21,Oran,S2,NDVI,0.03277150048610321
2018-05-21,TzM,S2,NDVI,0.2810626015387479
2018-06-13,Oran,S2,NDVI,0.49588914966221825
2018-06-13,Oran,S2,NDVI,0.4875205110295827
2018-06-13,TzM,S2,NDVI,0.2441717297733727
2018-06-15,Oran,S2,NDVI,0.45129012407919805
2018-06-15,Oran,S2,NDVI,0.4292579639842055
2018-06-15,TzM,S2,NDVI,0.23420632029167654
2018-06-18,Oran,S2,NDVI,0.42092866946299873
2018-06-18,Oran,S2,NDVI,0.42293105935433145
2018-06-18,TzM,S2,NDVI,0.23648239145256725
2018-06-20,Oran,S2,NDVI,0.39323471803021703
2018-06-20,Oran,S2,NDVI,0.3730421315957939
2018-06-20,TzM,S2,NDVI,0.21959914809223857
2018-06-23,Oran,S2,NDVI,0.3681830150683789
2018-06-23,Oran,S2,NDVI,0.3380973680240238
2018-06-23,TzM,S2,NDVI,0.22225267770289808
2018-06-25,Oran,S2,NDVI,0.3195118299142828
2018-06-25,Oran,S2,NDVI,0.28967423629674255
2018-06-25,TzM,S2,NDVI,0.23152226637654608
2018-06-28,Oran,S2,NDVI,0.2732675724204808
2018-06-30,Oran,S2,NDVI,0.26040791259323204
2018-06-30,Oran,S2,NDVI,0.24194720590484653
2018-06-30,TzM,S2,NDVI,0.15067615368630155
2018-07-03,Oran,S2,NDVI,0.2559675974122191
2018-07-03,Oran,S2,NDVI,0.23646871913085055
2018-07-03,TzM,S2,NDVI,0.21554221792179204
2018-07-05,Oran,S2,NDVI,0.2384742022662988
2018-07-05,Oran,S2,NDVI,0.23321216067142908
2018-07-05,TzM,S2,NDVI,0.21581183611769264
2018-07-08,Oran,S2,NDVI,0.23259399861812455
2018-07-08,Oran,S2,NDVI,0.2230706373587523
2018-07-08,TzM,S2,NDVI,0.20922662923021443
2018-07-10,Oran,S2,NDVI,0.18819715996511194
2018-07-10,Oran,S2,NDVI,0.1866020332182272
2018-07-10,TzM,S2,NDVI,0.2053062997212817
2018-07-13,Oran,S2,NDVI,0.18048809575713182
2018-07-13,Oran,S2,NDVI,0.1732919331626641
2018-07-13,TzM,S2,NDVI,0.19504032178973724
2018-07-15,Oran,S2,NDVI,0.1788852696065231
2018-07-15,Oran,S2,NDVI,0.1787349938502976
2018-07-15,TzM,S2,NDVI,0.2108489215151903
2018-07-18,Oran,S2,NDVI,0.18741383413515414
2018-07-18,Oran,S2,NDVI,0.1823085503832584
2018-07-18,TzM,S2,NDVI,0.2064389644197432
2018-07-20,Oran,S2,NDVI,0.19096190817612635
2018-07-20,Oran,S2,NDVI,0.17754648688701988
2018-07-20,TzM,S2,NDVI,0.2067362751152397
2018-07-23,Oran,S2,NDVI,0.19221713201411872
2018-07-23,Oran,S2,NDVI,0.19025451322360432
2018-07-23,TzM,S2,NDVI,0.20463910449144423
2018-07-28,Oran,S2,NDVI,0.1875683019527813
2018-07-28,Oran,S2,NDVI,0.18799676512838662
2018-07-28,TzM,S2,NDVI,0.21053984307556395
2018-07-30,Oran,S2,NDVI,0.17899008005481645
2018-07-30,Oran,S2,NDVI,0.17561606558610643
2018-07-30,TzM,S2,NDVI,0.20484746518110064
2018-08-02,Oran,S2,NDVI,0.1727080020547144
2018-08-02,Oran,S2,NDVI,0.1668808372527682
2018-08-02,TzM,S2,NDVI,0.20381931188655505
2018-08-04,Oran,S2,NDVI,0.1847061273795575
2018-08-04,Oran,S2,NDVI,0.17702304859064427
2018-08-04,TzM,S2,NDVI,0.21712082471097716
2018-08-07,Oran,S2,NDVI,0.17229724084939282
2018-08-07,Oran,S2,NDVI,0.17267836998817762
2018-08-07,TzM,S2,NDVI,0.20317462562414224
2018-08-09,Oran,S2,NDVI,0.1942136468135729
2018-08-09,Oran,S2,NDVI,0.18517147034778328
2018-08-09,TzM,S2,NDVI,0.2197114124282047
2018-08-12,Oran,S2,NDVI,0.00023327869753879502
2018-08-12,Oran,S2,NDVI,0.004060886900831024
2018-08-12,TzM,S2,NDVI,0.2021035295381374
2018-08-14,Oran,S2,NDVI,0.1898311211011187
2018-08-14,Oran,S2,NDVI,0.18618158764429069
2018-08-14,TzM,S2,NDVI,0.21668434962681737
2018-08-17,Oran,S2,NDVI,0.1961375037380268
2018-08-17,Oran,S2,NDVI,0.1819294106982856
2018-08-17,TzM,S2,NDVI,0.20924365958292795
2018-08-19,Oran,S2,NDVI,0.005813324955233108
2018-08-19,TzM,S2,NDVI,0.20882757966740886
2018-08-22,Oran,S2,NDVI,0.1831669560600956
2018-08-22,Oran,S2,NDVI,0.17595094976319017
2018-08-22,TzM,S2,NDVI,0.2088096360999103
2018-08-24,Oran,S2,NDVI,0.2040407656450859
2018-08-24,Oran,S2,NDVI,0.19640973991418859
2018-08-24,TzM,S2,NDVI,0.23278016646921304
2018-08-27,Oran,S2,NDVI,0.19856659836802837
2018-08-27,Oran,S2,NDVI,0.1920648062238649
2018-08-27,TzM,S2,NDVI,0.22267791129482925
2018-08-29,Oran,S2,NDVI,0.19070699329845098
2018-08-29,Oran,S2,NDVI,0.18559570393860902
2018-08-29,TzM,S2,NDVI,0.2262309683648686
2018-09-01,Oran,S2,NDVI,0.17925852487023045
2018-09-01,Oran,S2,NDVI,0.17391045641928093
2018-09-01,TzM,S2,NDVI,0.20668052483875896
2018-09-06,Oran,S2,NDVI,0.19855869350422317
2018-09-06,Oran,S2,NDVI,0.20262487249969804
2018-09-06,TzM,S2,NDVI,0.22541384573786152
2018-09-11,Oran,S2,NDVI,-0.027737651702069592
2018-09-11,TzM,S2,NDVI,0.14894102326003655
2018-09-13,Oran,S2,NDVI,0.20164138970974474
2018-09-13,Oran,S2,NDVI,0.20433521364276686
2018-09-13,TzM,S2,NDVI,0.2379369393224066
2018-09-16,Oran,S2,NDVI,0.2197025871154178
2018-09-16,Oran,S2,NDVI,0.2131863245235326
2018-09-16,TzM,S2,NDVI,0.2256065684687253
2018-09-18,Oran,S2,NDVI,0.20033753838833535
2018-09-18,Oran,S2,NDVI,0.20001113381208835
2018-09-18,TzM,S2,NDVI,0.22896030397137135
2018-09-21,Oran,S2,NDVI,0.2037459080268144
2018-09-21,Oran,S2,NDVI,0.2055986236604933
2018-09-21,TzM,S2,NDVI,0.24794564050538004
2018-09-23,Oran,S2,NDVI,0.2200787160643186
2018-09-23,Oran,S2,NDVI,0.21790694090993631
2018-09-23,TzM,S2,NDVI,0.26198407080675584
2018-09-26,Oran,S2,NDVI,0.026607063995376067
2018-09-26,TzM,S2,NDVI,0.2608793912067021
2018-09-28,Oran,S2,NDVI,0.2500797087891755
2018-09-28,Oran,S2,NDVI,0.24210471574956502
2018-09-28,TzM,S2,NDVI,0.29214617703687373
2018-10-01,Oran,S2,NDVI,0.20792540379595034
2018-10-01,Oran,S2,NDVI,0.2027010738650555
2018-10-01,TzM,S2,NDVI,0.2923330660396302
2018-10-03,Oran,S2,NDVI,0.24432126151394684
2018-10-03,Oran,S2,NDVI,0.23766412729587663
2018-10-03,TzM,S2,NDVI,0.29760162246462507
2018-10-06,Oran,S2,NDVI,0.2259327674221716
2018-10-06,Oran,S2,NDVI,0.22759506052223816
2018-10-06,TzM,S2,NDVI,0.291143093035004
2018-10-08,Oran,S2,NDVI,0.23418092585495526
2018-10-08,Oran,S2,NDVI,0.23780072621640172
2018-10-08,TzM,S2,NDVI,0.2942629408247321
2018-10-13,Oran,S2,NDVI,0.252825814605591
2018-10-13,Oran,S2,NDVI,0.24391828044589994
2018-10-13,TzM,S2,NDVI,0.30895343986052576
2018-10-16,Oran,S2,NDVI,0.24152758252314216
2018-10-16,TzM,S2,NDVI,0.3122034067539816
2018-10-23,Oran,S2,NDVI,0.24090058808875156
2018-10-23,TzM,S2,NDVI,0.3196027010040681
2018-11-07,Oran,S2,NDVI,0.1811170207532846
2018-12-05,Oran,S2,NDVI,0.32630833019486993
2018-12-05,Oran,S2,NDVI,0.32827926473918456
2018-12-05,TzM,S2,NDVI,0.34145065657486295
2018-12-07,Oran,S2,NDVI,0.38293663730869953
2018-12-07,Oran,S2,NDVI,0.3770399045644606
2018-12-07,TzM,S2,NDVI,0.11472013507188011
2018-12-10,Oran,S2,NDVI,0.3842037599829772
2018-12-10,TzM,S2,NDVI,0.3486287774965715
2018-12-12,Oran,S2,NDVI,0.34449507773452487
2018-12-17,Oran,S2,NDVI,0.43496708126206884
2018-12-17,Oran,S2,NDVI,0.4288871908994593
2018-12-17,TzM,S2,NDVI,0.29559980364898697
2018-12-20,Oran,S2,NDVI,0.04182953825853822
2018-12-22,Oran,S2,NDVI,0.0023114029913328827
2018-12-27,Oran,S2,NDVI,0.47337527522279155
2018-12-27,Oran,S2,NDVI,0.46787490539610527
2018-12-27,TzM,S2,NDVI,0.29367989141087447
2018-12-30,Oran,S2,NDVI,0.4905515169749214
2018-12-30,Oran,S2,NDVI,0.48714178773585737
2018-12-30,TzM,S2,NDVI,0.2936369803816532
2019-01-01,Oran,S2,NDVI,0.5016298522762617
2019-01-01,Oran,S2,NDVI,0.49710728689981276
2019-01-01,TzM,S2,NDVI,0.29707685265450956
2019-01-04,Oran,S2,NDVI,0.510414019376743
2019-01-04,Oran,S2,NDVI,0.5079644829916748
2019-01-04,TzM,S2,NDVI,0.2947007368678903
2019-01-06,Oran,S2,NDVI,0.49455554608801544
2019-01-06,Oran,S2,NDVI,0.4903882592158506
2019-01-06,TzM,S2,NDVI,0.28179392195246444
2019-01-09,Oran,S2,NDVI,0.4805496004422313
2019-01-09,Oran,S2,NDVI,0.4752239437688791
2019-01-09,TzM,S2,NDVI,0.2721589524707481
2019-01-11,Oran,S2,NDVI,0.49306026756315857
2019-01-11,Oran,S2,NDVI,0.4865729765886516
2019-01-11,TzM,S2,NDVI,0.27542470897118276
2019-01-14,Oran,S2,NDVI,0.4623289129493355
2019-01-14,Oran,S2,NDVI,0.4622027930386773
2019-01-14,TzM,S2,NDVI,0.27030593497668515
2019-01-16,Oran,S2,NDVI,0.4574732254264201
2019-01-16,Oran,S2,NDVI,0.4481598693375434
2019-01-16,TzM,S2,NDVI,0.24517346753521274
2019-01-19,Oran,S2,NDVI,0.44115744861458145
2019-01-19,Oran,S2,NDVI,0.4525337665622372
2019-01-19,TzM,S2,NDVI,0.21687997466510175
2019-01-21,Oran,S2,NDVI,0.49211729530080234
2019-01-21,Oran,S2,NDVI,0.4897481619200571
2019-01-21,TzM,S2,NDVI,0.2457650979601671
2019-01-26,Oran,S2,NDVI,0.48580080988523805
2019-01-26,Oran,S2,NDVI,0.4762472485015449
2019-01-26,TzM,S2,NDVI,0.21611555900090718
2019-02-03,Oran,S2,NDVI,0.2425516243600773
2019-02-03,Oran,S2,NDVI,0.24398072304640567
2019-02-03,TzM,S2,NDVI,0.19597614834061156
2019-02-05,Oran,S2,NDVI,0.5306165924714754
2019-02-05,Oran,S2,NDVI,0.5092976036428202
2019-02-05,TzM,S2,NDVI,0.17380214829814739
2019-02-08,Oran,S2,NDVI,0.5429253581480689
2019-02-08,Oran,S2,NDVI,0.5355317666230875
2019-02-08,TzM,S2,NDVI,0.18066339551439087
2019-02-13,Oran,S2,NDVI,0.5785947295374929
2019-02-13,Oran,S2,NDVI,0.5684199707200644
2019-02-13,TzM,S2,NDVI,0.17328576911741878
2019-02-18,Oran,S2,NDVI,0.5100857183705717
2019-02-18,TzM,S2,NDVI,0.1711532524309262
2019-02-20,TzM,S2,NDVI,0.17593931500177062
2019-02-20,Oran,S2,NDVI,0.6160995935413511
2019-02-20,Oran,S2,NDVI,0.5859539807911938
2019-02-23,Oran,S2,NDVI,0.6116961051297899
2019-02-23,Oran,S2,NDVI,0.5861051882625989
2019-02-23,TzM,S2,NDVI,0.175557635824365
2019-02-25,Oran,S2,NDVI,0.6066549317687403
2019-02-25,Oran,S2,NDVI,0.5865994108873325
2019-02-25,TzM,S2,NDVI,0.17186715201372113
2019-02-28,Oran,S2,NDVI,0.589743206538905
2019-02-28,Oran,S2,NDVI,0.5776874197782139
2019-02-28,TzM,S2,NDVI,0.16436353040221435
2019-03-07,Oran,S2,NDVI,0.6032361462584223
2019-03-10,Oran,S2,NDVI,0.5948994511616029
2019-03-10,Oran,S2,NDVI,0.5781957084358452
2019-03-10,TzM,S2,NDVI,0.16708603745502715
2019-03-12,Oran,S2,NDVI,0.60623441339281
2019-03-12,Oran,S2,NDVI,0.5747240324414244
2019-03-12,TzM,S2,NDVI,0.16802433148883772
2019-03-15,Oran,S2,NDVI,0.5907017581400751
2019-03-15,Oran,S2,NDVI,0.5750494826632673
2019-03-15,TzM,S2,NDVI,0.17120670045041453
2019-03-17,Oran,S2,NDVI,0.5562525448870989
2019-03-17,Oran,S2,NDVI,0.5373471885531347
2019-03-17,TzM,S2,NDVI,0.17462229045220212
2019-03-20,Oran,S2,NDVI,0.5402790684167271
2019-03-20,TzM,S2,NDVI,0.17568806519847843
2019-03-22,Oran,S2,NDVI,0.3076949893093523
2019-03-22,Oran,S2,NDVI,0.30133777035075354
2019-03-22,TzM,S2,NDVI,0.18248871687011228
2019-03-25,Oran,S2,NDVI,0.5152349554876214
2019-03-25,Oran,S2,NDVI,0.48639372997247626
2019-03-25,TzM,S2,NDVI,0.1869861741077072
2019-03-27,Oran,S2,NDVI,0.49482744535470014
2019-03-27,Oran,S2,NDVI,0.48420589993600943
2019-03-27,TzM,S2,NDVI,0.18948632127920753
2019-03-30,Oran,S2,NDVI,0.44577876611245193
2019-03-30,Oran,S2,NDVI,0.4191641646157775
2019-03-30,TzM,S2,NDVI,0.18720126484978508
2019-04-04,Oran,S2,NDVI,0.5126118433387081
2019-04-04,Oran,S2,NDVI,0.49882710532594793
2019-04-04,TzM,S2,NDVI,0.2043063360262428
2019-04-11,Oran,S2,NDVI,0.5209908944490433
2019-04-11,Oran,S2,NDVI,0.5141965071205044
2019-04-11,TzM,S2,NDVI,0.21664552358128428
2019-04-14,Oran,S2,NDVI,0.35464835940892286
2019-04-16,Oran,S2,NDVI,0.4770311457652571
2019-04-16,Oran,S2,NDVI,0.47958746204064745
2019-04-16,TzM,S2,NDVI,0.22220072777744723
2019-04-26,Oran,S2,NDVI,0.46574926014514123
2019-04-26,Oran,S2,NDVI,0.4638998416949173
2019-04-26,TzM,S2,NDVI,0.2541166357506491
2019-04-29,Oran,S2,NDVI,0.42132764856177435
2019-04-29,TzM,S2,NDVI,0.23905055275925394
2019-05-01,Oran,S2,NDVI,0.40406642199060067
2019-05-01,TzM,S2,NDVI,0.2597114934529603
2019-05-04,Oran,S2,NDVI,0.4281229142420941
2019-05-04,Oran,S2,NDVI,0.4284892367220692
2019-05-04,TzM,S2,NDVI,0.27704816410495414
2019-05-06,Oran,S2,NDVI,0.3496869192952441
2019-05-06,TzM,S2,NDVI,0.26757210531427733
2019-05-11,Oran,S2,NDVI,0.3436373703957463
2019-05-11,Oran,S2,NDVI,0.3425800828733159
2019-05-11,TzM,S2,NDVI,0.2876461070245261
2019-05-14,TzM,S2,NDVI,0.3000560304222152
2019-05-14,Oran,S2,NDVI,0.3541021539526487
2019-05-14,Oran,S2,NDVI,0.35679636503782547
2019-05-16,Oran,S2,NDVI,0.3201491381687645
2019-05-16,Oran,S2,NDVI,0.32084901571062824
2019-05-16,TzM,S2,NDVI,0.28920573745430866
2019-05-26,Oran,S2,NDVI,0.2482972508715543
2019-05-26,Oran,S2,NDVI,0.24707676822189087
2019-05-26,TzM,S2,NDVI,0.3113427482402558
2019-05-29,Oran,S2,NDVI,0.24102789698989985
2019-05-29,Oran,S2,NDVI,0.24254647141386865
2019-05-29,TzM,S2,NDVI,0.2947928612724327
2019-05-31,Oran,S2,NDVI,0.22674044388824516
2019-05-31,Oran,S2,NDVI,0.23286758899815205
2019-05-31,TzM,S2,NDVI,0.28491327194607474
2019-06-03,Oran,S2,NDVI,0.20914367362805883
2019-06-03,Oran,S2,NDVI,0.20857973533994287
2019-06-03,TzM,S2,NDVI,0.2805965675615591
2019-06-05,Oran,S2,NDVI,0.21178341254568056
2019-06-05,TzM,S2,NDVI,0.28749538988124695
2019-06-08,Oran,S2,NDVI,0.20035164326484844
2019-06-08,Oran,S2,NDVI,0.1998636893331833
2019-06-08,TzM,S2,NDVI,0.2631499399003581
2019-06-10,Oran,S2,NDVI,0.20297004555699352
2019-06-10,Oran,S2,NDVI,0.20298998887967867
2019-06-10,TzM,S2,NDVI,0.27455154504363855
2019-06-13,Oran,S2,NDVI,0.2007606332833752
2019-06-15,TzM,S2,NDVI,0.268101704003545
2019-06-15,Oran,S2,NDVI,0.20457587752777642
2019-06-15,Oran,S2,NDVI,0.19998625621636623
2019-06-15,TzM,S2,NDVI,0.26840592687880194
2019-06-18,Oran,S2,NDVI,0.20241014406856117
2019-06-18,Oran,S2,NDVI,0.2008559923942729
2019-06-18,TzM,S2,NDVI,0.2719948109630224
2019-06-20,Oran,S2,NDVI,0.19520068337981428
2019-06-20,Oran,S2,NDVI,0.19145517378282903
2019-06-20,TzM,S2,NDVI,0.2616290763509551
2019-06-23,Oran,S2,NDVI,0.20160863627071754
2019-06-23,Oran,S2,NDVI,0.19233305254635982
2019-06-23,TzM,S2,NDVI,0.26221308811390037
2019-06-25,Oran,S2,NDVI,0.15132584360492604
2019-06-25,Oran,S2,NDVI,0.1510302405893453
2019-06-25,TzM,S2,NDVI,0.25859156655197885
2019-06-28,Oran,S2,NDVI,0.16829389855925594
2019-06-28,Oran,S2,NDVI,0.16794403282806228
2019-06-28,TzM,S2,NDVI,0.2626764175880091
2019-06-30,TzM,S2,NDVI,0.275141831395769
2019-06-30,Oran,S2,NDVI,0.17592686977490893
2019-06-30,Oran,S2,NDVI,0.17271442314098526
2019-06-30,TzM,S2,NDVI,0.27399760930562844
2019-07-03,Oran,S2,NDVI,0.17419488409825434
2019-07-03,Oran,S2,NDVI,0.1722463545080092
2019-07-03,TzM,S2,NDVI,0.27271149691022645
2019-07-05,Oran,S2,NDVI,0.16307333616150116
2019-07-05,Oran,S2,NDVI,0.15660326684961273
2019-07-05,TzM,S2,NDVI,0.26355098361225365
2019-07-08,Oran,S2,NDVI,0.07212887614334884
2019-07-08,TzM,S2,NDVI,0.14549057136306343
2019-07-10,Oran,S2,NDVI,0.1865531245111124
2019-07-10,Oran,S2,NDVI,0.17572123459104785
2019-07-10,TzM,S2,NDVI,0.27820905612705826
2019-07-13,Oran,S2,NDVI,0.09572601020711342
2019-07-13,Oran,S2,NDVI,0.10138724997385846
2019-07-13,TzM,S2,NDVI,0.2544279278949812
2019-07-15,Oran,S2,NDVI,0.16174056003248805
