date,site,CHIRPS_precipitation,LAI_Fpar,LAI_Lai,LST_LST_Day_1km,MOD16_ET,MOD16_PET,PML_ET,PML_Ec,PML_Ei,PML_Es,PML_V2_long_ET,PML_V2_long_Ec,PML_V2_long_Ei,PML_V2_long_Es,PML_V2_long_GPP,S2_NDMI,S2_NDVI,S2_NDWI
2018-01-28,Oran,,0.15483870967741936,0.1967741935483871,6.3250000000000455,0.7230769230769232,1.7581730769230768,0.4994666666666666,0.056,0.0021333333333333,0.4413333333333333,,,,,,-0.05912092041112647,0.11008766629297345,-0.16541043695514526
2018-01-29,Oran,,0.15951612903225806,0.1967741935483871,6.3250000000000455,0.7230769230769232,1.7581730769230768,0.4994666666666666,0.056,0.0021333333333333,0.4413333333333333,,,,,,0.014308970552469744,0.013542292961691717,-0.03012952081546031
2018-01-30,Oran,,0.15951612903225806,0.1967741935483871,10.150000000000034,0.7230769230769232,1.7581730769230768,0.4994666666666666,0.056,0.0021333333333333,0.4413333333333333,,,,,,0.014308970552469744,0.013542292961691717,-0.03012952081546031
2018-01-31,Oran,,0.15951612903225806,0.1967741935483871,9.303333333333342,0.7230769230769232,1.7581730769230768,0.4994666666666666,0.056,0.0021333333333333,0.4413333333333333,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-01,Oran,,0.15951612903225806,0.1967741935483871,11.34111111111116,0.7230769230769232,1.7581730769230768,0.4994666666666666,0.056,0.0021333333333333,0.4413333333333333,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-02,Oran,,0.14161290322580647,0.1967741935483871,11.34111111111116,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-03,Oran,,0.14161290322580647,0.1967741935483871,5.770000000000039,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-04,Oran,,0.14161290322580647,0.1967741935483871,5.770000000000039,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-05,Oran,,0.14161290322580647,0.1967741935483871,-1.1566666666666379,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-06,Oran,,0.17741935483870966,0.1967741935483871,-1.1566666666666379,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-07,Oran,,0.17741935483870966,0.1967741935483871,5.843333333333362,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.20022679783183428,0.1816097685377362,-0.33214832373664427
2018-02-08,Oran,,0.17741935483870966,0.1967741935483871,5.9722222222222285,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.24557229128247865,0.16466418713713438,-0.3035584606741375
2018-02-09,Oran,,0.17741935483870966,0.1967741935483871,7.243333333333339,0.8365384615384617,1.9187500000000002,0.5382666666666667,0.0485333333333333,0.0121333333333333,0.4776,,,,,,-0.24557229128247865,0.16466418713713438,-0.3035584606741375
2018-02-10,Oran,,0.13032258064516128,0.15000000000000002,7.243333333333339,0.9740384615384615,2.174519230769231,0.77,0.0628,0.0,0.7072,,,,,,-0.24557229128247865,0.16466418713713438,-0.3035584606741375
2018-02-11,Oran,,0.13032258064516128,0.15000000000000002,13.441111111111184,0.9740384615384615,2.174519230769231,0.77,0.0628,0.0,0.7072,,,,,,-0.24557229128247865,0.16466418713713438,-0.3035584606741375
2018-02-12,Oran,,0.13032258064516128,0.15000000000000002,13.441111111111184,0.9740384615384615,2.174519230769231,0.77,0.0628,0.0,0.7072,,,,,,-0.24557229128247865,0.16466418713713438,-0.3035584606741375
2018-02-13,Oran,,0.13032258064516128,0.15000000000000002,2.3233333333333235,0.9740384615384615,2.174519230769231,0.77,0.0628,0.0,0.7072,,,,,,-0.17999247452722894,0.16710996423993374,-0.2877579205066095
