date,site,ET_mm_per_day,LE_Wm2
2024-08-18,Oran,0.3875,10.9895
2024-08-19,Oran,0.3875,10.9895
2024-08-20,Oran,0.5625,15.9525
2024-08-21,Oran,0.5625,15.9525
2024-08-22,Oran,0.5625,15.9525
2024-08-23,Oran,0.5625,15.9525
2024-08-24,Oran,0.5625,15.9525
2024-08-25,Oran,0.5625,15.9525
2024-08-26,Oran,0.5625,15.9525
2024-08-27,Oran,0.5625,15.9525
2024-08-28,Oran,0.625,17.725
2024-08-29,Oran,0.625,17.725
2024-08-30,Oran,0.625,17.725
2024-08-31,Oran,0.625,17.725
2024-09-01,Oran,0.625,17.725
2024-09-02,Oran,0.625,17.725
2024-09-03,Oran,0.625,17.725
2024-09-04,Oran,0.625,17.725
2024-09-05,Oran,0.4875,13.8255
2024-09-06,Oran,0.4875,13.8255
2024-09-07,Oran,0.4875,13.8255
2024-09-08,Oran,0.4875,13.8255
2024-09-09,Oran,0.4875,13.8255
2024-09-10,Oran,0.4875,13.8255
2024-09-11,Oran,0.4875,13.8255
2024-09-12,Oran,0.4875,13.8255
2024-09-13,Oran,0.725,20.561
2024-09-14,Oran,0.725,20.561
2024-09-15,Oran,0.725,20.561
2024-09-16,Oran,0.725,20.561
2024-09-17,Oran,0.725,20.561
2024-09-18,Oran,0.725,20.561
2024-09-19,Oran,0.725,20.561
2024-09-20,Oran,0.725,20.561
2024-09-21,Oran,0.6125,17.3705
2024-09-22,Oran,0.6125,17.3705
2024-09-23,Oran,0.6125,17.3705
2024-09-24,Oran,0.6125,17.3705
2024-09-25,Oran,0.6125,17.3705
2024-09-26,Oran,0.6125,17.3705
2024-09-27,Oran,0.6125,17.3705
2024-09-28,Oran,0.6125,17.3705
2024-09-29,Oran,0.4625,13.1165
2024-09-30,Oran,0.4625,13.1165
2024-10-01,Oran,0.4625,13.1165
2024-10-02,Oran,0.4625,13.1165
2024-10-03,Oran,0.4625,13.1165
2024-10-04,Oran,0.4625,13.1165
2024-10-05,Oran,0.4625,13.1165
2024-10-06,Oran,0.4625,13.1165
2024-10-07,Oran,0.6,17.016
2024-10-08,Oran,0.6,17.016
2024-10-09,Oran,0.6,17.016
2024-10-10,Oran,0.6,17.016
2024-10-11,Oran,0.6,17.016
2024-10-12,Oran,0.6,17.016
2024-10-13,Oran,0.6,17.016
2024-10-14,Oran,0.6,17.016
2024-10-15,Oran,0.8,22.688000000000002
2024-10-16,Oran,0.8,22.688000000000002
2024-10-17,Oran,0.8,22.688000000000002
2024-10-18,Oran,0.8,22.688000000000002
2024-10-19,Oran,0.8,22.688000000000002
2024-10-20,Oran,0.8,22.688000000000002
2024-10-21,Oran,0.8,22.688000000000002
2024-10-22,Oran,0.8,22.688000000000002
2024-10-23,Oran,0.75,21.27
2024-10-24,Oran,0.75,21.27
2024-10-25,Oran,0.75,21.27
2024-10-26,Oran,0.75,21.27
2024-10-27,Oran,0.75,21.27
2024-10-28,Oran,0.75,21.27
2024-10-29,Oran,0.75,21.27
2024-10-30,Oran,0.75,21.27
2024-10-31,Oran,0.7875,22.333499999999997
2024-11-01,Oran,0.7875,22.333499999999997
2024-11-02,Oran,0.7875,22.333499999999997
2024-11-03,Oran,0.7875,22.333499999999997
2024-11-04,Oran,0.7875,22.333499999999997
2024-11-05,Oran,0.7875,22.333499999999997
2024-11-06,Oran,0.7875,22.333499999999997
2024-11-07,Oran,0.7875,22.333499999999997
2024-11-08,Oran,0.6625,18.7885
2024-11-09,Oran,0.6625,18.7885
2024-11-10,Oran,0.6625,18.7885
2024-11-11,Oran,0.6625,18.7885
2024-11-12,Oran,0.6625,18.7885
2024-11-13,Oran,0.6625,18.7885
2024-11-14,Oran,0.6625,18.7885
2024-11-15,Oran,0.6625,18.7885
2024-11-16,Oran,0.75,21.27
2024-11-17,Oran,0.75,21.27
2024-11-18,Oran,0.75,21.27
2024-11-19,Oran,0.75,21.27
2024-11-20,Oran,0.75,21.27
2024-11-21,Oran,0.75,21.27
2024-11-22,Oran,0.75,21.27
2024-11-23,Oran,0.75,21.27
2024-11-24,Oran,0.7,19.851999999999997
2024-11-25,Oran,0.7,19.851999999999997
2024-11-26,Oran,0.7,19.851999999999997
2024-11-27,Oran,0.7,19.851999999999997
2024-11-28,Oran,0.7,19.851999999999997
2024-11-29,Oran,0.7,19.851999999999997
2024-11-30,Oran,0.7,19.851999999999997
2024-12-01,Oran,0.7,19.851999999999997
2024-12-02,Oran,0.7125,20.206500000000002
2024-12-03,Oran,0.7125,20.206500000000002
2024-12-04,Oran,0.7125,20.206500000000002
2024-12-05,Oran,0.7125,20.206500000000002
2024-12-06,Oran,0.7125,20.206500000000002
2024-12-07,Oran,0.7125,20.206500000000002
2024-12-08,Oran,0.7125,20.206500000000002
2024-12-09,Oran,0.7125,20.206500000000002
2024-12-10,Oran,0.7125,20.206500000000002
2024-12-11,Oran,0.7125,20.206500000000002
2024-12-12,Oran,0.7125,20.206500000000002
2024-12-13,Oran,0.7125,20.206500000000002
2024-12-14,Oran,0.7125,20.206500000000002
2024-12-15,Oran,0.7125,20.206500000000002
2024-12-16,Oran,0.7125,20.206500000000002
2024-12-17,Oran,0.7125,20.206500000000002
2024-12-18,Oran,0.6375,18.0795
2024-12-19,Oran,0.6375,18.0795
2024-12-20,Oran,0.6375,18.0795
2024-12-21,Oran,0.6375,18.0795
2024-12-22,Oran,0.6375,18.0795
2024-12-23,Oran,0.6375,18.0795
2024-12-24,Oran,0.6375,18.0795
2024-12-25,Oran,0.6375,18.0795
2024-12-26,Oran,0.5625,15.9525
2024-12-27,Oran,0.5625,15.9525
2024-12-28,Oran,0.5625,15.9525
2024-12-29,Oran,0.5625,15.9525
2024-12-30,Oran,0.5625,15.9525
2024-12-31,Oran,0.5625,15.9525
2025-01-01,Oran,0.5625,15.9525
2025-01-02,Oran,0.5625,15.9525
2021-01-01,Tarazona,0.6625,18.7885
2021-01-02,Tarazona,0.6625,18.7885
2021-01-03,Tarazona,0.6625,18.7885
2021-01-04,Tarazona,0.6625,18.7885
2021-01-05,Tarazona,0.6625,18.7885
2021-01-06,Tarazona,0.6625,18.7885
2021-01-07,Tarazona,0.6625,18.7885
2021-01-08,Tarazona,0.6625,18.7885
2021-01-09,Tarazona,0.3375,9.5715
2021-01-10,Tarazona,0.3375,9.5715
2021-01-11,Tarazona,0.3375,9.5715
2021-01-12,Tarazona,0.3375,9.5715
2021-01-13,Tarazona,0.3375,9.5715
2021-01-14,Tarazona,0.3375,9.5715
2021-01-15,Tarazona,0.3375,9.5715
2021-01-16,Tarazona,0.3375,9.5715
2021-01-17,Tarazona,0.775,21.979
2021-01-18,Tarazona,0.775,21.979
2021-01-19,Tarazona,0.775,21.979
2021-01-20,Tarazona,0.775,21.979
2021-01-21,Tarazona,0.775,21.979
2021-01-22,Tarazona,0.775,21.979
2021-01-23,Tarazona,0.775,21.979
2021-01-24,Tarazona,0.775,21.979
2021-01-25,Tarazona,0.9125,25.8785
2021-01-26,Tarazona,0.9125,25.8785
2021-01-27,Tarazona,0.9125,25.8785
2021-01-28,Tarazona,0.9125,25.8785
2021-01-29,Tarazona,0.9125,25.8785
2021-01-30,Tarazona,0.9125,25.8785
2021-01-31,Tarazona,0.9125,25.8785
2021-02-01,Tarazona,0.9125,25.8785
2021-02-02,Tarazona,0.875,24.814999999999998
2021-02-03,Tarazona,0.875,24.814999999999998
2021-02-04,Tarazona,0.875,24.814999999999998
2021-02-05,Tarazona,0.875,24.814999999999998
2021-02-06,Tarazona,0.875,24.814999999999998
2021-02-07,Tarazona,0.875,24.814999999999998
2021-02-08,Tarazona,0.875,24.814999999999998
2021-02-09,Tarazona,0.875,24.814999999999998
2021-02-10,Tarazona,0.8,22.688000000000002
2021-02-11,Tarazona,0.8,22.688000000000002
2021-02-12,Tarazona,0.8,22.688000000000002
2021-02-13,Tarazona,0.8,22.688000000000002
2021-02-14,Tarazona,0.8,22.688000000000002
2021-02-15,Tarazona,0.8,22.688000000000002
2021-02-16,Tarazona,0.8,22.688000000000002
2021-02-17,Tarazona,0.8,22.688000000000002
2021-02-18,Tarazona,0.7625,21.624499999999998
2021-02-19,Tarazona,0.7625,21.624499999999998
2021-02-20,Tarazona,0.7625,21.624499999999998
2021-02-21,Tarazona,0.7625,21.624499999999998
2021-02-22,Tarazona,0.7625,21.624499999999998
2021-02-23,Tarazona,0.7625,21.624499999999998
2021-02-24,Tarazona,0.7625,21.624499999999998
2021-02-25,Tarazona,0.7625,21.624499999999998
2021-02-26,Tarazona,1.0375,29.4235
2021-02-27,Tarazona,1.0375,29.4235
2021-02-28,Tarazona,1.0375,29.4235
2021-03-01,Tarazona,1.0375,29.4235
2021-03-02,Tarazona,1.0375,29.4235
2021-03-03,Tarazona,1.0375,29.4235
2021-03-04,Tarazona,1.0375,29.4235
2021-03-05,Tarazona,1.0375,29.4235
2021-03-06,Tarazona,0.8625,24.4605
2021-03-07,Tarazona,0.8625,24.4605
2021-03-08,Tarazona,0.8625,24.4605
2021-03-09,Tarazona,0.8625,24.4605
2021-03-10,Tarazona,0.8625,24.4605
2021-03-11,Tarazona,0.8625,24.4605
2021-03-12,Tarazona,0.8625,24.4605
2021-03-13,Tarazona,0.8625,24.4605
2021-03-14,Tarazona,0.5375,15.2435
2021-03-15,Tarazona,0.5375,15.2435
2021-03-16,Tarazona,0.5375,15.2435
2021-03-17,Tarazona,0.5375,15.2435
2021-03-18,Tarazona,0.5375,15.2435
2021-03-19,Tarazona,0.5375,15.2435
2021-03-20,Tarazona,0.5375,15.2435
2021-03-21,Tarazona,0.5375,15.2435
2021-03-22,Tarazona,0.6,17.016
2021-03-23,Tarazona,0.6,17.016
2021-03-24,Tarazona,0.6,17.016
2021-03-25,Tarazona,0.6,17.016
2021-03-26,Tarazona,0.6,17.016
2021-03-27,Tarazona,0.6,17.016
2021-03-28,Tarazona,0.6,17.016
2021-03-29,Tarazona,0.6,17.016
2021-03-30,Tarazona,0.75,21.27
2021-03-31,Tarazona,0.75,21.27
2021-04-01,Tarazona,0.75,21.27
2021-04-02,Tarazona,0.75,21.27
2021-04-03,Tarazona,0.75,21.27
2021-04-04,Tarazona,0.75,21.27
2021-04-05,Tarazona,0.75,21.27
2021-04-06,Tarazona,0.75,21.27
2021-04-07,Tarazona,1.0875,30.841499999999996
2021-04-08,Tarazona,1.0875,30.841499999999996
2021-04-09,Tarazona,1.0875,30.841499999999996
2021-04-10,Tarazona,1.0875,30.841499999999996
2021-04-11,Tarazona,1.0875,30.841499999999996
2021-04-12,Tarazona,1.0875,30.841499999999996
2021-04-13,Tarazona,1.0875,30.841499999999996
2021-04-14,Tarazona,1.0875,30.841499999999996
2021-04-15,Tarazona,0.9625,27.2965
2021-04-16,Tarazona,0.9625,27.2965
2021-04-17,Tarazona,0.9625,27.2965
2021-04-18,Tarazona,0.9625,27.2965
2021-04-19,Tarazona,0.9625,27.2965
2021-04-20,Tarazona,0.9625,27.2965
2021-04-21,Tarazona,0.9625,27.2965
2021-04-22,Tarazona,0.9625,27.2965
2021-04-23,Tarazona,1.5125,42.8945
2021-04-24,Tarazona,1.5125,42.8945
2021-04-25,Tarazona,1.5125,42.8945
2021-04-26,Tarazona,1.5125,42.8945
2021-04-27,Tarazona,1.5125,42.8945
2021-04-28,Tarazona,1.5125,42.8945
2021-04-29,Tarazona,1.5125,42.8945
2021-04-30,Tarazona,1.5125,42.8945
2021-05-01,Tarazona,0.9875,28.0055
2021-05-02,Tarazona,0.9875,28.0055
2021-05-03,Tarazona,0.9875,28.0055
2021-05-04,Tarazona,0.9875,28.0055
2021-05-05,Tarazona,0.9875,28.0055
2021-05-06,Tarazona,0.9875,28.0055
2021-05-07,Tarazona,0.9875,28.0055
2021-05-08,Tarazona,0.9875,28.0055
2021-05-09,Tarazona,1.1,31.196
2021-05-10,Tarazona,1.1,31.196
2021-05-11,Tarazona,1.1,31.196
2021-05-12,Tarazona,1.1,31.196
2021-05-13,Tarazona,1.1,31.196
2021-05-14,Tarazona,1.1,31.196
2021-05-15,Tarazona,1.1,31.196
2021-05-16,Tarazona,1.1,31.196
2021-05-17,Tarazona,1.1375,32.259499999999996
2021-05-18,Tarazona,1.1375,32.259499999999996
2021-05-19,Tarazona,1.1375,32.259499999999996
2021-05-20,Tarazona,1.1375,32.259499999999996
2021-05-21,Tarazona,1.1375,32.259499999999996
2021-05-22,Tarazona,1.1375,32.259499999999996
2021-05-23,Tarazona,1.1375,32.259499999999996
2021-05-24,Tarazona,1.1375,32.259499999999996
2021-05-25,Tarazona,0.9,25.524
2021-05-26,Tarazona,0.9,25.524
2021-05-27,Tarazona,0.9,25.524
2021-05-28,Tarazona,0.9,25.524
2021-05-29,Tarazona,0.9,25.524
2021-05-30,Tarazona,0.9,25.524
2021-05-31,Tarazona,0.9,25.524
2021-06-01,Tarazona,0.9,25.524
2021-06-02,Tarazona,0.825,23.397
2021-06-03,Tarazona,0.825,23.397
2021-06-04,Tarazona,0.825,23.397
2021-06-05,Tarazona,0.825,23.397
2021-06-06,Tarazona,0.825,23.397
2021-06-07,Tarazona,0.825,23.397
2021-06-08,Tarazona,0.825,23.397
2021-06-09,Tarazona,0.825,23.397
2021-06-10,Tarazona,0.7875,22.333499999999997
2021-06-11,Tarazona,0.7875,22.333499999999997
2021-06-12,Tarazona,0.7875,22.333499999999997
2021-06-13,Tarazona,0.7875,22.333499999999997
2021-06-14,Tarazona,0.7875,22.333499999999997
2021-06-15,Tarazona,0.7875,22.333499999999997
2021-06-16,Tarazona,0.7875,22.333499999999997
2021-06-17,Tarazona,0.7875,22.333499999999997
2021-06-18,Tarazona,0.9125,25.8785
2021-06-19,Tarazona,0.9125,25.8785
2021-06-20,Tarazona,0.9125,25.8785
2021-06-21,Tarazona,0.9125,25.8785
2021-06-22,Tarazona,0.9125,25.8785
2021-06-23,Tarazona,0.9125,25.8785
2021-06-24,Tarazona,0.9125,25.8785
2021-06-25,Tarazona,0.9125,25.8785
2021-06-26,Tarazona,0.6,17.016
2021-06-27,Tarazona,0.6,17.016
2021-06-28,Tarazona,0.6,17.016
2021-06-29,Tarazona,0.6,17.016
2021-06-30,Tarazona,0.6,17.016
2021-07-01,Tarazona,0.6,17.016
2021-07-02,Tarazona,0.6,17.016
2021-07-03,Tarazona,0.6,17.016
2021-07-04,Tarazona,0.5875,16.6615
2021-07-05,Tarazona,0.5875,16.6615
2021-07-06,Tarazona,0.5875,16.6615
2021-07-07,Tarazona,0.5875,16.6615
2021-07-08,Tarazona,0.5875,16.6615
2021-07-09,Tarazona,0.5875,16.6615
2021-07-10,Tarazona,0.5875,16.6615
2021-07-11,Tarazona,0.5875,16.6615
2021-07-12,Tarazona,0.55,15.598
2021-07-13,Tarazona,0.55,15.598
2021-07-14,Tarazona,0.55,15.598
2021-07-15,Tarazona,0.55,15.598
2021-07-16,Tarazona,0.55,15.598
2021-07-17,Tarazona,0.55,15.598
2021-07-18,Tarazona,0.55,15.598
2021-07-19,Tarazona,0.55,15.598
2021-07-20,Tarazona,0.525,14.889000000000001
2021-07-21,Tarazona,0.525,14.889000000000001
2021-07-22,Tarazona,0.525,14.889000000000001
2021-07-23,Tarazona,0.525,14.889000000000001
2021-07-24,Tarazona,0.525,14.889000000000001
2021-07-25,Tarazona,0.525,14.889000000000001
2021-07-26,Tarazona,0.525,14.889000000000001
2021-07-27,Tarazona,0.525,14.889000000000001
2021-07-28,Tarazona,0.6125,17.3705
2021-07-29,Tarazona,0.6125,17.3705
2021-07-30,Tarazona,0.6125,17.3705
2021-07-31,Tarazona,0.6125,17.3705
2021-08-01,Tarazona,0.6125,17.3705
2021-08-02,Tarazona,0.6125,17.3705
2021-08-03,Tarazona,0.6125,17.3705
2021-08-04,Tarazona,0.6125,17.3705
2021-08-05,Tarazona,0.55,15.598
2021-08-06,Tarazona,0.55,15.598
2021-08-07,Tarazona,0.55,15.598
2021-08-08,Tarazona,0.55,15.598
2021-08-09,Tarazona,0.55,15.598
2021-08-10,Tarazona,0.55,15.598
2021-08-11,Tarazona,0.55,15.598
2021-08-12,Tarazona,0.55,15.598
2021-08-13,Tarazona,0.475,13.470999999999998
2021-08-14,Tarazona,0.475,13.470999999999998
2021-08-15,Tarazona,0.475,13.470999999999998
2021-08-16,Tarazona,0.475,13.470999999999998
2021-08-17,Tarazona,0.475,13.470999999999998
2021-08-18,Tarazona,0.475,13.470999999999998
2021-08-19,Tarazona,0.475,13.470999999999998
2021-08-20,Tarazona,0.475,13.470999999999998
2021-08-21,Tarazona,0.6875,19.4975
2021-08-22,Tarazona,0.6875,19.4975
2021-08-23,Tarazona,0.6875,19.4975
2021-08-24,Tarazona,0.6875,19.4975
2021-08-25,Tarazona,0.6875,19.4975
2021-08-26,Tarazona,0.6875,19.4975
2021-08-27,Tarazona,0.6875,19.4975
2021-08-28,Tarazona,0.6875,19.4975
2021-08-29,Tarazona,1.05,29.778000000000002
2021-08-30,Tarazona,1.05,29.778000000000002
2021-08-31,Tarazona,1.05,29.778000000000002
2021-09-01,Tarazona,1.05,29.778000000000002
2021-09-02,Tarazona,1.05,29.778000000000002
2021-09-03,Tarazona,1.05,29.778000000000002
2021-09-04,Tarazona,1.05,29.778000000000002
2021-09-05,Tarazona,1.05,29.778000000000002
2021-09-06,Tarazona,0.675,19.143
2021-09-07,Tarazona,0.675,19.143
2021-09-08,Tarazona,0.675,19.143
2021-09-09,Tarazona,0.675,19.143
2021-09-10,Tarazona,0.675,19.143
2021-09-11,Tarazona,0.675,19.143
2021-09-12,Tarazona,0.675,19.143
2021-09-13,Tarazona,0.675,19.143
2021-09-14,Tarazona,0.8,22.688000000000002
2021-09-15,Tarazona,0.8,22.688000000000002
2021-09-16,Tarazona,0.8,22.688000000000002
2021-09-17,Tarazona,0.8,22.688000000000002
2021-09-18,Tarazona,0.8,22.688000000000002
2021-09-19,Tarazona,0.8,22.688000000000002
2021-09-20,Tarazona,0.8,22.688000000000002
2021-09-21,Tarazona,0.8,22.688000000000002
2021-09-22,Tarazona,0.875,24.814999999999998
2021-09-23,Tarazona,0.875,24.814999999999998
2021-09-24,Tarazona,0.875,24.814999999999998
2021-09-25,Tarazona,0.875,24.814999999999998
2021-09-26,Tarazona,0.875,24.814999999999998
2021-09-27,Tarazona,0.875,24.814999999999998
2021-09-28,Tarazona,0.875,24.814999999999998
2021-09-29,Tarazona,0.875,24.814999999999998
2021-09-30,Tarazona,0.6375,18.0795
2021-10-01,Tarazona,0.6375,18.0795
2021-10-02,Tarazona,0.6375,18.0795
2021-10-03,Tarazona,0.6375,18.0795
2021-10-04,Tarazona,0.6375,18.0795
2021-10-05,Tarazona,0.6375,18.0795
2021-10-06,Tarazona,0.6375,18.0795
2021-10-07,Tarazona,0.6375,18.0795
2021-10-08,Tarazona,0.6,17.016
2021-10-09,Tarazona,0.6,17.016
2021-10-10,Tarazona,0.6,17.016
2021-10-11,Tarazona,0.6,17.016
2021-10-12,Tarazona,0.6,17.016
2021-10-13,Tarazona,0.6,17.016
2021-10-14,Tarazona,0.6,17.016
2021-10-15,Tarazona,0.6,17.016
2021-10-16,Tarazona,0.65,18.434
2021-10-17,Tarazona,0.65,18.434
2021-10-18,Tarazona,0.65,18.434
2021-10-19,Tarazona,0.65,18.434
2021-10-20,Tarazona,0.65,18.434
2021-10-21,Tarazona,0.65,18.434
2021-10-22,Tarazona,0.65,18.434
2021-10-23,Tarazona,0.65,18.434
2021-10-24,Tarazona,0.875,24.814999999999998
2021-10-25,Tarazona,0.875,24.814999999999998
2021-10-26,Tarazona,0.875,24.814999999999998
2021-10-27,Tarazona,0.875,24.814999999999998
2021-10-28,Tarazona,0.875,24.814999999999998
2021-10-29,Tarazona,0.875,24.814999999999998
2021-10-30,Tarazona,0.875,24.814999999999998
2021-10-31,Tarazona,0.875,24.814999999999998
2021-11-01,Tarazona,0.55,15.598
2021-11-02,Tarazona,0.55,15.598
2021-11-03,Tarazona,0.55,15.598
2021-11-04,Tarazona,0.55,15.598
2021-11-05,Tarazona,0.55,15.598
2021-11-06,Tarazona,0.55,15.598
2021-11-07,Tarazona,0.55,15.598
2021-11-08,Tarazona,0.55,15.598
2021-11-09,Tarazona,0.4625,13.1165
2021-11-10,Tarazona,0.4625,13.1165
2021-11-11,Tarazona,0.4625,13.1165
2021-11-12,Tarazona,0.4625,13.1165
2021-11-13,Tarazona,0.4625,13.1165
2021-11-14,Tarazona,0.4625,13.1165
2021-11-15,Tarazona,0.4625,13.1165
2021-11-16,Tarazona,0.4625,13.1165
2021-11-17,Tarazona,0.825,23.397
2021-11-18,Tarazona,0.825,23.397
2021-11-19,Tarazona,0.825,23.397
2021-11-20,Tarazona,0.825,23.397
2021-11-21,Tarazona,0.825,23.397
2021-11-22,Tarazona,0.825,23.397
2021-11-23,Tarazona,0.825,23.397
2021-11-24,Tarazona,0.825,23.397
2021-11-25,Tarazona,0.8,22.688000000000002
2021-11-26,Tarazona,0.8,22.688000000000002
2021-11-27,Tarazona,0.8,22.688000000000002
2021-11-28,Tarazona,0.8,22.688000000000002
2021-11-29,Tarazona,0.8,22.688000000000002
2021-11-30,Tarazona,0.8,22.688000000000002
2021-12-01,Tarazona,0.8,22.688000000000002
2021-12-02,Tarazona,0.8,22.688000000000002
2021-12-03,Tarazona,0.8,22.688000000000002
2021-12-04,Tarazona,0.8,22.688000000000002
2021-12-05,Tarazona,0.8,22.688000000000002
2021-12-06,Tarazona,0.8,22.688000000000002
2021-12-07,Tarazona,0.8,22.688000000000002
2021-12-08,Tarazona,0.8,22.688000000000002
2021-12-09,Tarazona,0.8,22.688000000000002
2021-12-10,Tarazona,0.8,22.688000000000002
2021-12-11,Tarazona,0.6375,18.0795
2021-12-12,Tarazona,0.6375,18.0795
2021-12-13,Tarazona,0.6375,18.0795
2021-12-14,Tarazona,0.6375,18.0795
2021-12-15,Tarazona,0.6375,18.0795
2021-12-16,Tarazona,0.6375,18.0795
2021-12-17,Tarazona,0.6375,18.0795
2021-12-18,Tarazona,0.6375,18.0795
2021-12-19,Tarazona,0.8,22.688000000000002
2021-12-20,Tarazona,0.8,22.688000000000002
2021-12-21,Tarazona,0.8,22.688000000000002
2021-12-22,Tarazona,0.8,22.688000000000002
2021-12-23,Tarazona,0.8,22.688000000000002
2021-12-24,Tarazona,0.8,22.688000000000002
2021-12-25,Tarazona,0.8,22.688000000000002
2021-12-26,Tarazona,0.8,22.688000000000002
2021-12-27,Tarazona,0.375,10.635
2021-12-28,Tarazona,0.375,10.635
2021-12-29,Tarazona,0.375,10.635
2021-12-30,Tarazona,0.375,10.635
2021-12-31,Tarazona,0.375,10.635
2022-01-01,Tarazona,0.6,17.016
2022-01-02,Tarazona,0.6,17.016
2022-01-03,Tarazona,0.6,17.016
2022-01-04,Tarazona,0.6,17.016
2022-01-05,Tarazona,0.6,17.016
2022-01-06,Tarazona,0.6,17.016
2022-01-07,Tarazona,0.6,17.016
2022-01-08,Tarazona,0.6,17.016
2022-01-09,Tarazona,0.6375,18.0795
2022-01-10,Tarazona,0.6375,18.0795
2022-01-11,Tarazona,0.6375,18.0795
2022-01-12,Tarazona,0.6375,18.0795
2022-01-13,Tarazona,0.6375,18.0795
2022-01-14,Tarazona,0.6375,18.0795
2022-01-15,Tarazona,0.6375,18.0795
2022-01-16,Tarazona,0.6375,18.0795
2022-01-17,Tarazona,0.6625,18.7885
2022-01-18,Tarazona,0.6625,18.7885
2022-01-19,Tarazona,0.6625,18.7885
2022-01-20,Tarazona,0.6625,18.7885
2022-01-21,Tarazona,0.6625,18.7885
2022-01-22,Tarazona,0.6625,18.7885
2022-01-23,Tarazona,0.6625,18.7885
2022-01-24,Tarazona,0.6625,18.7885
2022-01-25,Tarazona,0.4375,12.407499999999999
2022-01-26,Tarazona,0.4375,12.407499999999999
2022-01-27,Tarazona,0.4375,12.407499999999999
2022-01-28,Tarazona,0.4375,12.407499999999999
2022-01-29,Tarazona,0.4375,12.407499999999999
2022-01-30,Tarazona,0.4375,12.407499999999999
2022-01-31,Tarazona,0.4375,12.407499999999999
2022-02-01,Tarazona,0.4375,12.407499999999999
2022-02-02,Tarazona,0.65,18.434
2022-02-03,Tarazona,0.65,18.434
2022-02-04,Tarazona,0.65,18.434
2022-02-05,Tarazona,0.65,18.434
2022-02-06,Tarazona,0.65,18.434
2022-02-07,Tarazona,0.65,18.434
2022-02-08,Tarazona,0.65,18.434
2022-02-09,Tarazona,0.65,18.434
2022-02-10,Tarazona,0.7125,20.206500000000002
2022-02-11,Tarazona,0.7125,20.206500000000002
2022-02-12,Tarazona,0.7125,20.206500000000002
2022-02-13,Tarazona,0.7125,20.206500000000002
2022-02-14,Tarazona,0.7125,20.206500000000002
2022-02-15,Tarazona,0.7125,20.206500000000002
2022-02-16,Tarazona,0.7125,20.206500000000002
2022-02-17,Tarazona,0.7125,20.206500000000002
2022-02-18,Tarazona,0.55,15.598
2022-02-19,Tarazona,0.55,15.598
2022-02-20,Tarazona,0.55,15.598
2022-02-21,Tarazona,0.55,15.598
2022-02-22,Tarazona,0.55,15.598
2022-02-23,Tarazona,0.55,15.598
2022-02-24,Tarazona,0.55,15.598
2022-02-25,Tarazona,0.55,15.598
2022-02-26,Tarazona,1.0,28.36
2022-02-27,Tarazona,1.0,28.36
2022-02-28,Tarazona,1.0,28.36
2022-03-01,Tarazona,1.0,28.36
2022-03-02,Tarazona,1.0,28.36
2022-03-03,Tarazona,1.0,28.36
2022-03-04,Tarazona,1.0,28.36
2022-03-05,Tarazona,1.0,28.36
2022-03-06,Tarazona,0.9875,28.0055
2022-03-07,Tarazona,0.9875,28.0055
2022-03-08,Tarazona,0.9875,28.0055
2022-03-09,Tarazona,0.9875,28.0055
2022-03-10,Tarazona,0.9875,28.0055
2022-03-11,Tarazona,0.9875,28.0055
2022-03-12,Tarazona,0.9875,28.0055
2022-03-13,Tarazona,0.9875,28.0055
2022-03-14,Tarazona,0.875,24.814999999999998
2022-03-15,Tarazona,0.875,24.814999999999998
2022-03-16,Tarazona,0.875,24.814999999999998
2022-03-17,Tarazona,0.875,24.814999999999998
2022-03-18,Tarazona,0.875,24.814999999999998
2022-03-19,Tarazona,0.875,24.814999999999998
2022-03-20,Tarazona,0.875,24.814999999999998
2022-03-21,Tarazona,0.875,24.814999999999998
2022-03-22,Tarazona,1.2375,35.0955
2022-03-23,Tarazona,1.2375,35.0955
2022-03-24,Tarazona,1.2375,35.0955
2022-03-25,Tarazona,1.2375,35.0955
2022-03-26,Tarazona,1.2375,35.0955
2022-03-27,Tarazona,1.2375,35.0955
2022-03-28,Tarazona,1.2375,35.0955
2022-03-29,Tarazona,1.2375,35.0955
2022-03-30,Tarazona,0.825,23.397
2022-03-31,Tarazona,0.825,23.397
2022-04-01,Tarazona,0.825,23.397
2022-04-02,Tarazona,0.825,23.397
2022-04-03,Tarazona,0.825,23.397
2022-04-04,Tarazona,0.825,23.397
2022-04-05,Tarazona,0.825,23.397
2022-04-06,Tarazona,0.825,23.397
2022-04-07,Tarazona,1.075,30.487
2022-04-08,Tarazona,1.075,30.487
2022-04-09,Tarazona,1.075,30.487
2022-04-10,Tarazona,1.075,30.487
2022-04-11,Tarazona,1.075,30.487
2022-04-12,Tarazona,1.075,30.487
2022-04-13,Tarazona,1.075,30.487
2022-04-14,Tarazona,1.075,30.487
2022-04-15,Tarazona,0.9375,26.5875
2022-04-16,Tarazona,0.9375,26.5875
2022-04-17,Tarazona,0.9375,26.5875
2022-04-18,Tarazona,0.9375,26.5875
2022-04-19,Tarazona,0.9375,26.5875
2022-04-20,Tarazona,0.9375,26.5875
2022-04-21,Tarazona,0.9375,26.5875
2022-04-22,Tarazona,0.9375,26.5875
2022-04-23,Tarazona,1.175,33.323
2022-04-24,Tarazona,1.175,33.323
2022-04-25,Tarazona,1.175,33.323
