date,SWC,LE,H,G,Rn,VPD,ET,EF,site,NDVI,GPP_proxy,phen
2020-07-21,8.94270833333334,207.2915830357143,40.2315425,48.89897637037016,304.451042134245,4.51656,4.29357673,0.8111520539507112,Tarazona,0.36835,112.14454137014914,non_growing
2020-07-22,8.22395833333333,179.705587962963,94.67890196296295,41.17287560493831,308.8034040988376,2.28851,3.604800545,0.6714689425539861,Tarazona,0.3528,108.9458409660699,non_growing
2020-07-23,11.289583333333331,259.2010071428571,13.93098685535714,64.67425427160512,314.786870250274,4.71995,5.308365425,1.036337196061167,Tarazona,0.3528,111.05680782429665,non_growing
2020-07-24,10.284374999999999,276.0699369642857,-5.311891428571428,60.884623802469,322.1410047692991,5.58551,5.5971489,1.056701221775465,Tarazona,0.3528,113.65134648260873,non_growing
2020-07-25,12.68854166666666,217.6345563636364,10.93793218181818,61.92752182716015,310.203078413658,4.88009,4.4423,0.8765847083613877,Tarazona,0.3528,109.43964606433853,non_growing
2020-07-26,14.33958333333332,222.0310342857143,2.009218321428571,65.93834714814841,324.5901783952712,5.55198,4.623927675,0.8584166337240426,Tarazona,0.3528,114.51541493785169,non_growing
2020-07-27,12.34999999999999,264.2937607142857,-17.37379018181818,44.17284192592613,298.3408831097657,5.23041,5.50196975,1.0398386810681766,Tarazona,0.3528,105.25466356112534,non_growing
2020-07-28,11.262500000000001,222.1505946428572,4.032435714285715,62.46563681481452,312.4362813560207,5.54332,4.626996425,0.8887067321468501,Tarazona,0.3528,110.2275200624041,non_growing
2020-07-29,10.35833333333334,195.5005146428572,59.87927678571428,46.04761286419734,319.8928906062425,3.59394,3.954860995,0.7139086576727951,Tarazona,0.3528,112.85821180588235,non_growing
2020-07-30,13.508333333333331,248.2752566037736,-16.48039433962264,41.65641775308661,278.2356388002289,4.40883,4.8813939,1.0494381353732696,Tarazona,0.3528,98.16153336872075,non_growing
2020-07-31,13.31666666666666,302.8260872727272,-24.93874950909091,52.95833796296277,344.4888840535424,6.04755,6.197824,1.038745652329132,Tarazona,0.3528,121.53567829408976,non_growing
2020-08-01,14.95416666666666,397.9348443636364,-74.24827290740741,55.71636407407404,319.6333718005779,5.95794,8.14351923,1.5,Tarazona,0.3528,112.76665357124388,non_growing
2020-08-02,12.856249999999992,336.8761956727272,-41.43974976363636,60.34481427160467,315.9917153950909,5.8779,6.89683919675,1.3177401884875748,Tarazona,0.35905,113.45682541260739,non_growing
2020-08-03,11.80208333333334,207.4354711538462,27.65713198076923,42.32302806172849,300.6705111706519,4.927149999999999,3.9997136,0.8029320381123595,Tarazona,0.35905,107.95574703582255,non_growing
2020-08-04,14.844791666666652,210.6475867924528,38.4143416981132,50.80610833333343,306.3180151039907,4.16163,4.13606425,0.8244139752811056,Tarazona,0.35905,109.98348332308787,non_growing
2020-08-05,13.26354166666666,201.3184746296296,47.88727148148148,52.67328537037027,331.5995547368706,5.02256,4.033905775,0.7217623319842402,Tarazona,0.35905,119.06082012827338,non_growing
2020-08-06,12.009375,200.1667349056604,36.29783698113207,50.37877790123452,321.656350100992,4.43232,3.937344825,0.7378668766552732,Tarazona,0.35905,115.49071250376116,non_growing
2020-08-07,10.98020833333333,210.8209509433962,4.565836226415095,49.41223741975294,298.3102155093375,5.1638,4.152320675,0.8470175312855154,Tarazona,0.3653,108.972721725561,non_growing
2020-08-08,14.084375,296.4445062,-28.032721,44.92953612500021,307.6660848447205,5.25958,5.519736475,1.128295654504613,Tarazona,0.3653,112.3904207937764,non_growing
2020-08-09,12.31145833333333,257.2340490566038,-13.24761205660377,57.31969556790112,309.830234494454,5.37121,4.94691755,1.018706190047081,Tarazona,0.3653,113.18098466082404,non_growing
2020-08-10,10.941666666666661,200.3747703703704,-16.07420018518518,21.36322706172845,211.7783175550413,3.46121,4.00723065,1.0523050975175066,Tarazona,0.3653,77.3626194028566,non_growing
2020-08-11,12.00625,168.649481632653,51.85075622448979,28.2953313209876,272.2299325046789,3.16666,3.0575245,0.6913717070652639,Tarazona,0.3653,99.44559434395921,non_growing
2020-08-12,22.177083333333318,223.6368339622641,54.28543172222222,28.6380343580249,338.3300538572917,2.70742,4.425732225,0.7221265640743886,Tarazona,0.3653,123.59196867406867,non_growing
2020-08-13,16.80208333333332,251.8331492592592,22.44637618518518,49.62392577777788,327.6589945804409,4.0486,5.03595815,0.9057603788750807,Tarazona,0.3653,119.69383072023506,non_growing
